,s,ns,phi_r,phi_p,phi_y,ax,ay,az,wx,wy,wz,q.x,q.y,q.z,q.w
0,1651541648,288507072,-3.6314275934750126,1.1858072844958965,-110.6666864422652,-0.0283203125,0.064453125,0.99951171875,-0.54931640625,0.18310546875,-0.48828125,0.009514778852462769,0.03194158896803856,0.8218317627906799,0.5687547326087952
0,1651541648,303113916,-3.6610112772044534,1.0783128068428838,-110.65923470588072,-0.0185546875,0.0654296875,0.9892578125,-0.1220703125,0.18310546875,-0.48828125,0.010434940457344055,0.031620051711797714,0.8218111395835876,0.5687862038612366
0,1651541648,327595547,-3.6710055515074744,1.079433811640412,-110.64978855425859,-0.0166015625,0.06494140625,0.99169921875,-0.18310546875,0.244140625,-0.42724609375,0.010479118674993515,0.031696420162916183,0.8217612504959106,0.5688533186912537
0,1651541648,367492281,-3.6273038667636173,1.2427076694805688,-110.63265160963103,-0.0263671875,0.06201171875,1.0087890625,-0.6103515625,0.06103515625,-0.42724609375,0.009095605462789536,0.03219145908951759,0.8216506838798523,0.569009006023407
0,1651541648,406877777,-3.636309898071102,1.183580322661355,-110.61713341983676,-0.025390625,0.06494140625,1.00048828125,-0.42724609375,0.1220703125,-0.48828125,0.00956881232559681,0.03196142613887787,0.8215848803520203,0.5691092610359192
0,1651541648,447942118,-3.54587499180896,1.058501309546733,-110.5993339468597,-0.0078125,0.06201171875,0.99560546875,-0.1220703125,0.1220703125,-0.30517578125,0.010021635331213474,0.03069082461297512,0.8215494751930237,0.5692225694656372
0,1651541648,507674879,-3.6179738283573797,1.059405669281525,-110.5748477186852,-0.02392578125,0.0654296875,0.9970703125,-0.30517578125,0.3662109375,-0.48828125,0.010379962623119354,0.031209995970129967,0.8214080929756165,0.5693918466567993
0,1651541648,547598745,-3.590704724982927,1.1638073519009913,-110.56096194410257,-0.02197265625,0.0595703125,1.00830078125,-0.30517578125,0.0,-0.244140625,0.009499604813754559,0.0315316878259182,0.8213229775428772,0.5695121884346008
0,1651541648,589249578,-3.6622765697481983,1.24161323838778,-110.54448069763534,-0.03076171875,0.06298828125,1.0048828125,-0.6103515625,0.18310546875,-0.30517578125,0.009302071295678616,0.03242964670062065,0.8212029933929443,0.5696380138397217
0,1651541648,623065227,-3.58315010887407,1.0962021394962052,-110.52743937565614,-0.01220703125,0.06396484375,0.98974609375,-0.06103515625,0.30517578125,-0.42724609375,0.009955938905477524,0.031138941645622253,0.8211737275123596,0.5697412490844727
