,s,ns,V,delta
0,1651541651,78246614,2.669187545776367,-0.3400000035762787
0,1651541651,119492438,2.4618773460388184,-0.3400000035762787
0,1651541651,225860187,2.979921340942383,0.0
0,1651541651,243715389,3.1354424953460693,0.0
0,1651541651,256687159,3.1354424953460693,0.07934542000293732
0,1651541651,267594594,3.1354424953460693,0.1815047562122345
0,1651541651,282766140,3.1354424953460693,0.3259238600730896
0,1651541651,384748000,3.1872315406799316,0.16740766167640686
0,1651541651,458116934,3.1872315406799316,-0.15331056714057922
0,1651541651,510578348,3.1354424953460693,-0.3329567015171051
0,1651541651,549226139,3.031710386276245,-0.3364783525466919
0,1651541651,553298177,3.031710386276245,-0.3259133994579315
0,1651541651,576239475,2.824554443359375,-0.2554698884487152
0,1651541651,614955481,2.7727653980255127,0.0
0,1651541651,702605313,2.7727653980255127,0.026510171592235565
0,1651541651,749052707,2.7727653980255127,0.08639919757843018
0,1651541651,801723346,2.7727653980255127,0.1180940568447113
0,1651541651,811679563,2.7727653980255127,0.13219115138053894
0,1651541651,865912452,2.669187545776367,0.3259238600730896
0,1651541651,944505225,2.669187545776367,0.3400000035762787
0,1651541651,956705693,2.7209763526916504,0.3400000035762787
0,1651541651,959748475,2.669187545776367,0.3400000035762787
0,1651541651,971869049,2.669187545776367,0.2554803788661957
0,1651541651,986050406,2.669187545776367,0.16388601064682007
0,1651541651,997623524,2.617398500442505,0.058215510100126266
0,1651541652,10077306,2.4618773460388184,0.0
0,1651541652,107635329,2.3065104484558105,0.0
0,1651541652,159772013,2.3582992553710938,0.0
0,1651541652,279587382,1.9957764148712158,0.13571280241012573
0,1651541652,368335965,1.943987488746643,0.3400000035762787
0,1651541652,411580213,2.9281325340270996,0.3400000035762787
0,1651541652,465101056,2.8763434886932373,0.3400000035762787
0,1651541652,527424459,0.0,0.3400000035762787
0,1651541652,579898608,0.0,0.3400000035762787
0,1651541652,625634694,0.0,0.3400000035762787
0,1651541652,660049153,0.0,0.3400000035762787
0,1651541652,713646531,0.0,0.3400000035762787
0,1651541652,775967183,0.5971655249595642,0.3400000035762787
0,1651541652,798235695,1.8402552604675293,0.3400000035762787
0,1651541652,853098046,3.239020347595215,0.3400000035762787
0,1651541652,896055319,3.0834994316101074,0.3400000035762787
0,1651541652,928657829,2.5138206481933594,0.3400000035762787
0,1651541652,953643945,0.0,0.3400000035762787
0,1651541653,39441896,0.0,0.3400000035762787
0,1651541653,118442366,0.0,0.3400000035762787
0,1651541653,151089415,0.0,0.3400000035762787
0,1651541653,203062439,2.410088300704956,0.3400000035762787
0,1651541653,215477538,2.979921340942383,0.3400000035762787
0,1651541653,259766976,3.7570643424987793,0.3400000035762787
0,1651541653,303078767,4.1713762283325195,0.3400000035762787
0,1651541653,401519919,0.0,0.3400000035762787
0,1651541653,434934750,0.0,0.3400000035762787
0,1651541653,499971565,0.0,0.3400000035762787
0,1651541653,563244010,0.0,0.3400000035762787
0,1651541653,602090401,0.7525324821472168,0.3400000035762787
0,1651541653,678080086,3.7570643424987793,0.3400000035762787
0,1651541653,727849622,3.446176290512085,0.3400000035762787
0,1651541653,767032582,0.0,0.3400000035762787
0,1651541653,816124084,0.0,0.23786164820194244
0,1651541653,863027970,0.0,0.23786164820194244
0,1651541653,905259951,0.0,0.24490495026111603
0,1651541653,988213497,0.5971655249595642,0.27308863401412964
0,1651541654,17673557,1.8921984434127808,0.27308863401412964
0,1651541654,58274304,2.824554443359375,0.16740766167640686
0,1651541654,150801936,2.0993545055389404,-0.0018481331644579768
0,1651541654,191624961,2.669187545776367,-0.06524833291769028
0,1651541654,241899430,2.824554443359375,-0.1251268833875656
0,1651541654,276049696,2.5656094551086426,-0.14626726508140564
0,1651541654,326867270,2.3065104484558105,-0.24489447474479675
0,1651541654,395008460,2.3065104484558105,-0.2695564925670624
0,1651541654,407067632,2.3065104484558105,-0.25193777680397034
0,1651541654,438748713,2.047565460205078,-0.0863887220621109
0,1651541654,459371529,1.8921984434127808,0.0
0,1651541654,546219342,2.1511433124542236,-0.04059677571058273
0,1651541654,573761705,2.2547214031219482,-0.2202429175376892
0,1651541654,640678494,2.3065104484558105,-0.3400000035762787
0,1651541654,683554976,2.1511433124542236,-0.3259133994579315
0,1651541654,737429762,0.9078994393348694,-0.058205027133226395
0,1651541654,765415433,0.6489545106887817,0.0
0,1651541654,819140925,1.5813102722167969,0.0
0,1651541654,887948309,3.8088533878326416,0.0
0,1651541654,912177425,3.8088533878326416,0.0
0,1651541654,923295971,3.7051212787628174,0.0
0,1651541654,933801821,3.446176290512085,0.0
0,1651541654,944819515,3.0834994316101074,0.0
0,1651541654,956086427,2.3065104484558105,0.0
0,1651541654,959045219,1.943987488746643,0.0
0,1651541655,89448923,0.0,0.0
0,1651541655,203531167,0.6489545106887817,0.0
0,1651541655,205335373,0.9596884250640869,0.0
0,1651541655,218949788,1.8921984434127808,0.0
0,1651541655,258076275,2.9281325340270996,0.0
0,1651541655,375485811,2.979921340942383,0.0
0,1651541655,417078891,2.979921340942383,0.0
0,1651541655,440807745,2.979921340942383,0.0
0,1651541655,452940605,2.9281325340270996,0.0
0,1651541655,463807692,2.9281325340270996,0.0
0,1651541655,472631146,2.979921340942383,0.0
0,1651541655,499990874,2.4618773460388184,0.0
0,1651541655,652133936,0.0,0.0
0,1651541655,759713000,3.031710386276245,0.0
0,1651541655,797528631,3.3425984382629395,0.06173716112971306
0,1651541655,809885209,3.290809392929077,0.11105075478553772
0,1651541655,866927403,3.1872315406799316,0.30831560492515564
0,1651541655,875185866,3.1872315406799316,0.3224022090435028
0,1651541655,919939633,3.1354424953460693,0.29775065183639526
0,1651541655,921687846,3.1354424953460693,0.28365358710289
0,1651541655,937535538,3.1354424953460693,0.23081834614276886
0,1651541655,983137879,3.4979653358459473,0.0
0,1651541656,69921795,3.239020347595215,0.0
0,1651541656,131482599,3.1354424953460693,0.0
0,1651541656,153063607,2.979921340942383,0.0
0,1651541656,168077572,2.7727653980255127,-0.07229163497686386
0,1651541656,311237711,0.0,-0.3400000035762787
0,1651541656,386239959,0.0,-0.24489447474479675
0,1651541656,407316610,0.23448851704597473,-0.1251268833875656
0,1651541656,411026418,0.4934334456920624,-0.10751862823963165
0,1651541656,412784678,0.8561104536056519,-0.07581328600645065
0,1651541656,436803578,1.8921984434127808,0.0
0,1651541656,484207886,4.430475234985352,0.0
0,1651541656,644292296,4.741209030151367,0.0018586142687126994
0,1651541656,692109515,4.585842132568359,0.18854805827140808
0,1651541656,715416306,4.326743125915527,0.33648881316185
0,1651541656,725047730,4.274954319000244,0.3400000035762787
0,1651541656,735700122,4.326743125915527,0.3400000035762787
0,1651541656,758983844,4.1713762283325195,0.3400000035762787
0,1651541656,793421308,3.1872315406799316,0.3400000035762787
0,1651541656,796726588,2.4618773460388184,0.3400000035762787
0,1651541656,816085839,0.0,0.3400000035762787
0,1651541656,933149527,0.0,0.30831560492515564
0,1651541656,975926181,0.0,0.0
0,1651541657,131341438,2.2547214031219482,0.0
0,1651541657,180208679,3.3425984382629395,-0.030021339654922485
0,1651541657,189032804,3.601543426513672,-0.10399697721004486
0,1651541657,228275502,3.7051212787628174,-0.24489447474479675
0,1651541657,293629560,3.8088533878326416,-0.3364783525466919
0,1651541657,327067908,3.860642433166504,-0.3400000035762787
0,1651541657,349871911,3.860642433166504,-0.3400000035762787
0,1651541657,464524520,2.5138206481933594,-0.3400000035762787
0,1651541657,476262226,0.0,-0.3223917484283447
0,1651541657,479076650,0.0,-0.28716474771499634
0,1651541657,498031052,0.0,-0.24841612577438354
0,1651541657,501156481,0.0,-0.18501590192317963
0,1651541657,589711967,0.0,0.030031822621822357
0,1651541657,659416335,0.0,0.3400000035762787
0,1651541657,725547167,2.047565460205078,0.3400000035762787
0,1651541657,750445421,3.290809392929077,0.3400000035762787
0,1651541657,782850066,3.860642433166504,0.3400000035762787
0,1651541657,825165877,4.534053325653076,0.3400000035762787
0,1651541657,871701774,5.0,0.3400000035762787
0,1651541657,899038816,5.0,0.24138329923152924
0,1651541657,900898888,5.0,0.22025339305400848
0,1651541657,921543333,5.0,0.16388601064682007
0,1651541657,922985278,5.0,0.09696415066719055
0,1651541657,955335241,4.637631416320801,0.0
0,1651541657,983453664,3.8088533878326416,0.0
0,1651541658,108432528,0.0,0.0
0,1651541658,182158860,0.0,-0.10399697721004486
0,1651541658,237523809,0.0,-0.3400000035762787
0,1651541658,282792908,1.3741543292999268,-0.3400000035762787
0,1651541658,293613377,2.3065104484558105,-0.3400000035762787
0,1651541658,305981282,2.824554443359375,-0.3400000035762787
0,1651541658,316719904,3.3425984382629395,-0.3400000035762787
0,1651541658,329287817,3.8088533878326416,-0.3400000035762787
0,1651541658,341624014,4.1713762283325195,-0.3400000035762787
0,1651541658,350348022,4.482264041900635,-0.3400000035762787
0,1651541658,365548813,4.637631416320801,-0.3400000035762787
0,1651541658,372396113,4.948365211486816,-0.3400000035762787
0,1651541658,382382982,5.0,-0.3400000035762787
0,1651541658,583434977,5.0,-0.3400000035762787
0,1651541658,673072801,5.0,-0.3400000035762787
0,1651541658,814058153,3.9642202854156494,-0.30830514430999756
0,1651541658,863494032,0.0,-0.12160523235797882
0,1651541658,935549679,0.3898554742336273,-0.01945638842880726
0,1651541658,983080691,2.669187545776367,-0.01945638842880726
0,1651541659,4380068,3.446176290512085,-0.0229780375957489
0,1651541659,15257043,4.1713762283325195,-0.05116172507405281
0,1651541659,50713780,4.896575927734375,-0.17092929780483246
0,1651541659,56941215,4.948365211486816,-0.19558085501194
0,1651541659,72270567,5.0,-0.28012144565582275
0,1651541659,99412177,5.0,-0.3400000035762787
0,1651541659,213374914,4.896575927734375,-0.3400000035762787
0,1651541659,276000682,4.326743125915527,-0.3400000035762787
0,1651541659,311399538,2.4618773460388184,-0.3400000035762787
0,1651541659,322295294,2.2547214031219482,-0.3400000035762787
0,1651541659,347074203,1.5813102722167969,-0.3400000035762787
0,1651541659,473579896,0.0,0.06878046691417694
0,1651541659,512256099,0.0,0.19911301136016846
0,1651541659,526748973,0.0,0.23786164820194244
0,1651541659,534850110,0.0,0.28365358710289
0,1651541659,550221633,0.02733256295323372,0.33648881316185
0,1651541659,592275555,3.1872315406799316,0.3400000035762787
0,1651541659,627845943,4.016009330749512,0.3400000035762787
0,1651541659,638027127,4.016009330749512,0.3400000035762787
0,1651541659,681245617,3.9642202854156494,0.3400000035762787
0,1651541659,712548918,4.1713762283325195,0.3400000035762787
0,1651541659,810663964,5.0,0.3400000035762787
0,1651541659,862827077,5.0,0.3400000035762787
0,1651541659,916351920,4.689420223236084,0.19911301136016846
0,1651541659,951098884,0.0,0.0
0,1651541660,16718704,0.0,-0.06172667816281319
0,1651541660,84466819,0.0,-0.07581328600645065
0,1651541660,137942228,0.07912154495716095,-0.17445094883441925
0,1651541660,156079541,2.0993545055389404,-0.2202429175376892
0,1651541660,160634403,2.3065104484558105,-0.223764568567276
0,1651541660,168213937,2.669187545776367,-0.23785117268562317
0,1651541660,172891601,3.5497543811798096,-0.27307814359664917
0,1651541660,182100641,3.7570643424987793,-0.28012144565582275
0,1651541660,248613157,4.689420223236084,-0.3400000035762787
0,1651541660,360837536,4.689420223236084,-0.3400000035762787
0,1651541660,413627425,4.585842132568359,-0.3400000035762787
0,1651541660,427177464,4.430475234985352,-0.3400000035762787
0,1651541660,433182973,3.9642202854156494,-0.3400000035762787
0,1651541660,434425004,2.5656094551086426,-0.3223917484283447
0,1651541660,451946965,0.0,-0.27307814359664917
0,1651541660,460435513,0.0,-0.25193777680397034
0,1651541660,489699852,0.0,0.0
0,1651541660,698013657,0.0,0.0
0,1651541660,785367203,1.0114774703979492,0.0
0,1651541660,842745997,1.7366772890090942,0.0
0,1651541660,870352129,3.1872315406799316,0.0
0,1651541660,905445837,4.792998313903809,0.0
0,1651541660,952525990,5.0,0.0
0,1651541660,988527432,4.585842132568359,0.0
0,1651541661,40817058,4.482264041900635,-0.05116172507405281
0,1651541661,101659450,5.0,-0.13922396302223206
0,1651541661,135535891,5.0,-0.13922396302223206
0,1651541661,141837046,5.0,-0.11456193029880524
0,1651541661,165543919,5.0,-0.0863887220621109
0,1651541661,168004465,5.0,-0.07933493703603745
0,1651541661,174206815,5.0,-0.06524833291769028
0,1651541661,181990261,5.0,-0.012413086369633675
0,1651541661,195916960,5.0,0.0
0,1651541661,205506117,5.0,0.0
0,1651541661,216781924,5.0,0.0
0,1651541661,229464864,5.0,0.0
0,1651541661,292281714,5.0,0.0
0,1651541661,427575601,0.0,0.0
0,1651541661,596320539,0.0,0.0
0,1651541661,692222978,3.3943872451782227,0.0
0,1651541661,713840622,4.067798137664795,0.0
0,1651541661,718010121,4.223165035247803,0.0
0,1651541661,733227294,4.378686428070068,0.0
0,1651541661,742890234,4.430475234985352,0.0
0,1651541661,816939568,4.378686428070068,0.0
0,1651541661,914333162,4.016009330749512,0.0
0,1651541661,975506298,3.912431240081787,0.1180940568447113
0,1651541661,998710958,3.446176290512085,0.23081834614276886
0,1651541662,38327404,2.4618773460388184,0.30479395389556885
0,1651541662,72250976,2.2547214031219482,0.29775065183639526
0,1651541662,93978111,3.239020347595215,0.22729669511318207
0,1651541662,108937842,3.7570643424987793,0.13571280241012573
0,1651541662,119852156,4.067798137664795,0.0
0,1651541662,121131431,4.119587421417236,0.0
0,1651541662,140597326,4.1713762283325195,0.0
0,1651541662,207070678,0.44164445996284485,0.0
0,1651541662,372644401,0.0,0.0
0,1651541662,438959211,2.3065104484558105,0.07582376897335052
0,1651541662,496135949,3.3425984382629395,0.25900202989578247
0,1651541662,529658896,3.7051212787628174,0.27661028504371643
0,1651541662,581183748,3.7570643424987793,0.24842660129070282
0,1651541662,635257071,3.3943872451782227,0.1533210575580597
0,1651541662,682865194,3.446176290512085,0.1533210575580597
0,1651541662,734866599,2.979921340942383,0.16036435961723328
0,1651541662,781836876,1.2187875509262085,0.2554803788661957
0,1651541662,793024150,0.0,0.26604533195495605
0,1651541662,834957734,0.0,0.19206970930099487
0,1651541662,923355287,0.0,-0.10751862823963165
0,1651541662,986923793,0.02733256295323372,-0.1673971712589264
0,1651541662,988658087,0.44164445996284485,-0.1673971712589264
0,1651541663,448395,1.5295213460922241,-0.17445094883441925
0,1651541663,23510639,3.912431240081787,-0.19558085501194
0,1651541663,55087316,5.0,-0.30830514430999756
0,1651541663,189598126,4.896575927734375,-0.3400000035762787
0,1651541663,211059981,4.482264041900635,-0.3400000035762787
0,1651541663,278040442,4.274954319000244,-0.3400000035762787
0,1651541663,288049453,4.119587421417236,-0.3400000035762787
0,1651541663,298900510,3.8088533878326416,-0.3400000035762787
0,1651541663,303258051,3.601543426513672,-0.3400000035762787
0,1651541663,346311953,0.0,-0.2695564925670624
0,1651541663,542037239,1.7366772890090942,0.030031822621822357
0,1651541663,562926456,2.979921340942383,0.07230211794376373
0,1651541663,569261878,3.601543426513672,0.11457240581512451
0,1651541663,597250461,4.067798137664795,0.22729669511318207
0,1651541663,640107362,4.119587421417236,0.33648881316185
0,1651541663,706022379,4.1713762283325195,0.3400000035762787
0,1651541663,740381196,4.119587421417236,0.3400000035762787
0,1651541663,753407392,4.1713762283325195,0.3400000035762787
0,1651541663,763324030,4.119587421417236,0.3400000035762787
0,1651541663,796396341,4.067798137664795,0.3400000035762787
0,1651541663,821483694,3.3943872451782227,0.3400000035762787
0,1651541663,938557589,0.0,0.3224022090435028
0,1651541664,16990221,0.0,-0.10399697721004486
0,1651541664,42807313,0.0,-0.24489447474479675
0,1651541664,74806053,1.2705764770507812,-0.3400000035762787
0,1651541664,85648311,2.047565460205078,-0.3400000035762787
0,1651541664,96630905,2.7727653980255127,-0.3400000035762787
0,1651541664,107640120,3.3943872451782227,-0.3400000035762787
0,1651541664,119127583,3.912431240081787,-0.3400000035762787
0,1651541664,141368802,4.637631416320801,-0.3400000035762787
0,1651541664,177994556,5.0,-0.3400000035762787
0,1651541664,228204169,5.0,-0.3400000035762787
0,1651541664,281281320,5.0,-0.3400000035762787
0,1651541664,367748441,4.792998313903809,-0.3294350504875183
0,1651541664,409220415,0.0,-0.06172667816281319
0,1651541664,471674555,0.0,0.0
0,1651541664,545437586,0.0,0.07934542000293732
0,1651541664,583842621,0.0,0.2519482374191284
0,1651541664,681351721,2.0993545055389404,0.3400000035762787
0,1651541664,694195954,2.4618773460388184,0.3400000035762787
0,1651541664,704380337,2.669187545776367,0.3400000035762787
0,1651541664,715948079,3.0834994316101074,0.3400000035762787
0,1651541664,750029041,4.119587421417236,0.3400000035762787
0,1651541664,845993393,5.0,0.3400000035762787
0,1651541664,897328186,5.0,0.3400000035762787
0,1651541664,959864877,4.896575927734375,0.3400000035762787
0,1651541664,970892233,4.119587421417236,0.3400000035762787
0,1651541664,984292626,0.0,0.2801319360733032
0,1651541665,20119464,0.0,0.0
0,1651541665,233637656,0.0,-0.2554698884487152
0,1651541665,269376505,1.2187875509262085,-0.3400000035762787
0,1651541665,294890239,3.446176290512085,-0.3400000035762787
0,1651541665,305618719,3.912431240081787,-0.3400000035762787
0,1651541665,338050561,4.741209030151367,-0.3400000035762787
0,1651541665,380081605,4.948365211486816,-0.3400000035762787
0,1651541665,483846809,5.0,-0.3400000035762787
0,1651541665,494360978,5.0,-0.3400000035762787
0,1651541665,505149578,5.0,-0.3400000035762787
0,1651541665,515170492,4.948365211486816,-0.3400000035762787
0,1651541665,563226659,0.0,-0.20966745913028717
0,1651541665,722074189,0.0,0.08639919757843018
0,1651541665,787021799,1.5813102722167969,0.3400000035762787
0,1651541665,820756273,3.5497543811798096,0.3400000035762787
0,1651541665,836195020,4.067798137664795,0.3400000035762787
0,1651541665,838762273,4.1713762283325195,0.3400000035762787
0,1651541665,847763562,4.482264041900635,0.3400000035762787
0,1651541665,859237491,4.689420223236084,0.3400000035762787
0,1651541665,871410666,4.844787120819092,0.3400000035762787
0,1651541665,880064955,4.896575927734375,0.3400000035762787
0,1651541666,16204855,5.0,0.3400000035762787
0,1651541666,123764786,5.0,0.3400000035762787
0,1651541666,172222410,5.0,0.3400000035762787
0,1651541666,228198936,0.0,0.2942185401916504
0,1651541666,324020105,0.0,0.0
0,1651541666,412219888,0.0,-0.17797259986400604
0,1651541666,437079043,0.07912154495716095,-0.3223917484283447
0,1651541666,449222142,0.9078994393348694,-0.3400000035762787
0,1651541666,462174203,2.1511433124542236,-0.3400000035762787
0,1651541666,463852024,2.3065104484558105,-0.3400000035762787
0,1651541666,475441427,2.617398500442505,-0.3400000035762787
0,1651541666,484675872,3.1872315406799316,-0.3400000035762787
0,1651541666,527210346,5.0,-0.3400000035762787
0,1651541666,579272799,5.0,-0.3400000035762787
0,1651541666,632342463,5.0,-0.3400000035762787
0,1651541666,682453751,5.0,-0.3400000035762787
0,1651541666,734587748,5.0,-0.3400000035762787
0,1651541666,788464742,5.0,-0.3400000035762787
0,1651541666,801351530,4.430475234985352,-0.3400000035762787
0,1651541666,833489582,0.0,-0.07933493703603745
0,1651541666,896342652,0.0,0.0
0,1651541667,155023843,0.0,0.022988520562648773
0,1651541667,241966589,0.0,0.11457240581512451
0,1651541667,255401602,1.8402552604675293,0.15684270858764648
0,1651541667,301580611,5.0,0.22377504408359528
0,1651541667,312352158,5.0,0.2519482374191284
0,1651541667,323280166,5.0,0.31183725595474243
0,1651541667,333670157,5.0,0.3400000035762787
0,1651541667,367617758,5.0,0.3400000035762787
0,1651541667,513211087,0.0,0.3400000035762787
0,1651541667,614615221,1.6330993175506592,0.3400000035762787
0,1651541667,632340967,2.7727653980255127,0.3400000035762787
0,1651541667,662310407,4.534053325653076,0.3400000035762787
0,1651541667,748021968,5.0,0.3400000035762787
0,1651541667,774085399,5.0,0.3400000035762787
0,1651541667,841646400,3.7051212787628174,0.3400000035762787
0,1651541667,939280510,0.0,0.22729669511318207
0,1651541667,966694632,0.0,0.13219115138053894
0,1651541668,28651677,0.0,0.026510171592235565
0,1651541668,90842840,0.5452224016189575,0.012423567473888397
0,1651541668,104228706,1.7366772890090942,0.012423567473888397
0,1651541668,136443677,4.274954319000244,0.012423567473888397
0,1651541668,208069261,5.0,0.030031822621822357
0,1651541668,245549603,5.0,0.054693859070539474
0,1651541668,267417587,5.0,0.05117220804095268
0,1651541668,278101047,5.0,0.05117220804095268
0,1651541668,282951395,5.0,0.05117220804095268
0,1651541668,293283984,5.0,0.05117220804095268
0,1651541668,305374737,5.0,0.054693859070539474
0,1651541668,309116830,5.0,0.04765055701136589
0,1651541668,328655548,5.0,0.03355347365140915
0,1651541668,345722266,4.430475234985352,0.00890191551297903
0,1651541668,351827283,0.0,0.0
0,1651541668,405381115,0.0,0.0
0,1651541668,459497793,0.0,0.0
0,1651541668,511923724,0.0,0.0
0,1651541668,562964088,0.0,0.0
0,1651541668,614220555,0.0,0.0
0,1651541668,669017634,0.0,0.0
0,1651541668,721431406,0.0,0.0
0,1651541668,771017379,0.0,0.0
0,1651541668,823653718,0.0,0.0
0,1651541668,876259883,0.0,0.0
0,1651541668,929032302,0.0,0.0
0,1651541668,984227095,0.0,0.0
0,1651541669,31967299,0.0,0.0
0,1651541669,85037667,0.0,0.0
0,1651541669,135977850,0.0,0.0
0,1651541669,187282664,0.0,0.0
0,1651541669,238096078,0.0,0.0
0,1651541669,259027754,0.13091053068637848,0.0
0,1651541669,289866885,0.02733256295323372,0.0
0,1651541669,300217969,0.0,0.0
0,1651541669,352096603,0.0,0.0
0,1651541669,403778941,0.0,0.0
0,1651541669,455392870,0.0,0.0
0,1651541669,509828775,0.0,0.0
0,1651541669,558418000,0.0,0.0
0,1651541669,614169496,0.0,0.0
0,1651541669,665229250,0.0,0.0
0,1651541669,715900345,0.0,0.0
0,1651541669,767571228,0.0,0.0
0,1651541669,823053315,0.0,0.0
0,1651541669,875588513,0.0,0.0
0,1651541669,927112213,0.0,0.0
0,1651541669,978234167,0.0,0.0
0,1651541670,30941921,0.0,0.0
0,1651541670,82913537,0.0,0.0
0,1651541670,134332737,0.0,0.0
0,1651541670,188775777,0.0,0.0
0,1651541670,239939743,0.0,0.0
0,1651541670,292349804,0.0,0.0
0,1651541670,343434834,0.0,0.0
0,1651541670,401779277,0.0,0.0
0,1651541670,452364366,0.0,0.0
0,1651541670,503838951,0.0,0.0
0,1651541670,559605997,0.0,0.0
0,1651541670,712363932,0.0,0.0
0,1651541670,868643216,0.13091053068637848,0.0
0,1651541670,913786283,1.166844367980957,0.0
0,1651541670,977235475,1.5295213460922241,0.0
0,1651541671,51981784,1.8402552604675293,0.03707512468099594
0,1651541671,115519702,1.8402552604675293,0.08992084860801697
0,1651541671,143668138,2.0993545055389404,0.08992084860801697
0,1651541671,151200573,2.3582992553710938,0.09344249963760376
0,1651541671,163970479,2.669187545776367,0.07934542000293732
0,1651541671,207285150,2.9281325340270996,0.0
0,1651541671,357400033,2.7209763526916504,0.0018586142687126994
0,1651541671,399511548,2.669187545776367,0.18854805827140808
0,1651541671,443016821,2.669187545776367,0.3400000035762787
0,1651541671,488329531,2.8763434886932373,0.3400000035762787
0,1651541671,506298800,2.8763434886932373,0.3400000035762787
0,1651541671,528988480,2.824554443359375,0.3400000035762787
0,1651541671,593636348,2.5138206481933594,0.3400000035762787
0,1651541671,689182509,2.824554443359375,0.3400000035762787
0,1651541671,743439555,3.446176290512085,0.3400000035762787
0,1651541671,753332323,3.3943872451782227,0.3400000035762787
0,1651541671,764944252,2.4618773460388184,0.3400000035762787
0,1651541671,834724067,0.0,0.1462777554988861
0,1651541671,972653199,2.0993545055389404,-0.07933493703603745
0,1651541671,986841308,2.3065104484558105,-0.10047532618045807
0,1651541672,739147,2.8763434886932373,-0.15683221817016602
0,1651541672,15936098,3.5497543811798096,-0.24841612577438354
0,1651541672,18389317,3.860642433166504,-0.27659979462623596
0,1651541672,43879086,4.948365211486816,-0.3400000035762787
0,1651541672,187941489,4.896575927734375,-0.3400000035762787
0,1651541672,275048760,4.274954319000244,-0.3400000035762787
0,1651541672,297549437,0.0,-0.3400000035762787
0,1651541672,329483001,0.0,-0.301261842250824
0,1651541672,345472148,0.0,-0.14274561405181885
0,1651541672,472725147,0.0,0.3400000035762787
0,1651541672,537726990,2.047565460205078,0.3400000035762787
0,1651541672,549438363,2.8763434886932373,0.3400000035762787
0,1651541672,563807475,3.1872315406799316,0.3400000035762787
0,1651541672,618747161,4.1713762283325195,0.3400000035762787
0,1651541672,724009887,4.482264041900635,0.3400000035762787
0,1651541672,792251545,4.896575927734375,0.3400000035762787
0,1651541672,803012821,4.844787120819092,0.3400000035762787
0,1651541672,815172718,4.637631416320801,0.3400000035762787
0,1651541672,826026175,3.912431240081787,0.3400000035762787
0,1651541672,846980280,0.0,0.2519482374191284
0,1651541673,43067540,0.0,-0.01945638842880726
0,1651541673,102170870,2.410088300704956,-0.3400000035762787
0,1651541673,113078304,2.5656094551086426,-0.3400000035762787
0,1651541673,143606816,3.601543426513672,-0.3400000035762787
0,1651541673,162707377,5.0,-0.3400000035762787
