,s,ns,vx,vy,vz,wx,wy,wz,x,y,q.x,q.y,q.z,q.w
0,1651541284,917616231,1.2882666666666667,0.0,0.0,1.2882666666666667,0.0,0.0,-11.797296933474902,33.704694137392806,0.0,0.0,0.7963025701475137,0.6048985177502619
0,1651541284,980628355,1.2869333333333333,0.0,0.0,1.2869333333333333,0.0,0.0,-11.80963005025623,33.77193886306126,0.0,0.0,0.7978410226011631,0.6028678981789711
0,1651541285,23205321,1.2886666666666666,0.0,0.0,1.2886666666666666,0.0,0.0,-11.821509371006837,33.81998203430285,0.0,0.0,0.7983456607135682,0.6021994736130348
0,1651541285,131884037,1.2910666666666666,0.0,0.0,1.2910666666666666,0.0,0.0,-11.888368205666014,33.91855522881586,0.0,0.0,0.799860098888379,0.6001864895232754
0,1651541285,220593651,1.2929333333333333,0.0,0.0,1.2929333333333333,0.0,0.0,-11.920353862878494,34.03780927264444,0.0,0.0,0.800949927272887,0.5987313370799602
0,1651541285,292262208,1.2948,0.0,0.0,1.2948,0.0,0.0,-11.954127921868416,34.13423073568774,0.0,0.0,0.8029223996083611,0.5960835681405346
0,1651541285,333503522,1.2949333333333333,0.0,0.0,1.2949333333333333,0.0,0.0,-11.972197171028249,34.19138736751064,0.0,0.0,0.8036509800882718,0.5951009176628449
0,1651541285,387434783,1.2957333333333334,0.0,0.0,1.2957333333333334,0.0,0.0,-11.974801646018218,34.26139285716637,0.0,0.0,0.8062763268501774,0.5915390813471126
0,1651541285,424380628,1.2956,0.0,0.0,1.2956,0.0,0.0,-11.975776764514592,34.296349211625426,0.0,0.0,0.8059561222952826,0.5919752773002869
0,1651541285,477869093,1.2953333333333332,0.0,0.0,1.2953333333333332,0.0,0.0,-12.010941681226509,34.35037405740503,0.0,0.0,0.8025643356668652,0.5965655765425988
0,1651541285,524649026,1.2942666666666667,0.0,0.0,1.2942666666666667,0.0,0.0,-12.024097231836306,34.38979729445266,0.0,0.0,0.8034508039991095,0.5953711494128553
0,1651541285,582564560,1.2925333333333333,0.0,0.0,1.2925333333333333,0.0,0.0,-12.061020112094655,34.465595446299645,0.0,0.0,0.8045160637488304,0.5939308909040577
0,1651541285,622813093,1.2928,0.0,0.0,1.2928,0.0,0.0,-12.08006035023074,34.49175356685166,0.0,0.0,0.8041335487683686,0.5944486821797065
