,s,ns,phi_r,phi_p,phi_y,ax,ay,az,wx,wy,wz,q.x,q.y,q.z,q.w
0,1650775094,754309241,-2.1640286849724153,-0.9608313119628431,-95.98274961359992,-0.23388671875,0.369140625,1.17822265625,0.8544921875,-7.50732421875,5.0048828125,-0.01886637508869171,-0.008420425467193127,-0.7429914474487305,-0.6689819693565369
0,1650775094,774346360,-2.490711723775659,-1.2124755446667999,-96.15995887161591,-0.06982421875,0.18994140625,1.03125,-1.708984375,-2.38037109375,9.82666015625,-0.02239038050174713,-0.009103594347834587,-0.7440143823623657,-0.6677262783050537
0,1650775094,794874108,-2.61189080559591,-1.4359068272303726,-96.45974270447694,0.1806640625,0.12353515625,0.9921875,5.615234375,-7.62939453125,18.73779296875,-0.024523919448256493,-0.008651955053210258,-0.7457613945007324,-0.6657053828239441
0,1650775094,814280596,-2.784894588073867,-1.785786575837155,-96.96723258999805,0.29736328125,0.2509765625,0.9365234375,14.892578125,-20.751953125,32.3486328125,-0.02776997908949852,-0.007867014035582542,-0.7487052083015442,-0.6622745394706726
0,1650775094,834441428,-3.097457064541756,-2.064026177786966,-97.92509831920064,-0.1318359375,0.37548828125,0.45654296875,10.7421875,-5.9814453125,41.07666015625,-0.031322259455919266,-0.008561845868825912,-0.7542023658752441,-0.6558388471603394
0,1650775094,854413075,-3.118939503585327,-2.437213413327888,-98.84350604556806,0.3291015625,0.12841796875,1.3955078125,-4.5166015625,-22.03369140625,52.3681640625,-0.03384542465209961,-0.006836429703980684,-0.7594417929649353,-0.6496583819389343
0,1650775094,874729749,-3.145791751976997,-2.8016347413993334,-100.01723307329974,0.3349609375,0.1953125,1.10498046875,-7.26318359375,-1.0986328125,66.40625,-0.03635765612125397,-0.005318210925906897,-0.7660548090934753,-0.6417241096496582
0,1650775094,894147309,-3.1832918383978943,-3.242242987680863,-101.82784109018925,0.07275390625,0.095703125,0.8779296875,0.18310546875,-13.36669921875,75.3173828125,-0.03945564851164818,-0.003721316112205386,-0.7760850191116333,-0.6293818950653076
0,1650775094,914230476,-3.1590529911374,-3.713500000315532,-103.33153455672424,0.37841796875,0.11767578125,0.8505859375,1.89208984375,-13.671875,80.74951171875,-0.04249347746372223,-0.0015215183375403285,-0.7842501401901245,-0.6189860105514526
0,1650775094,934441421,-2.9396534411748387,-4.00866491775034,-104.9411232761511,0.47509765625,0.01171875,0.88671875,1.77001953125,-2.01416015625,83.49609375,-0.043343450874090195,0.0009692707099020481,-0.7928410172462463,-0.607884407043457
0,1650775094,954502796,-2.3355089083786362,-4.126547579522414,-107.11493343234521,0.75341796875,-0.3115234375,1.28759765625,-1.89208984375,10.8642578125,84.77783203125,-0.041054874658584595,0.004998082760721445,-0.8042004108428955,-0.5929175019264221
0,1650775094,970726241,-2.657767265260181,-4.2373584341825845,-108.61240459654631,0.283203125,0.0439453125,0.548828125,42.17529296875,0.42724609375,86.3037109375,-0.04353838413953781,0.002742303302511573,-0.8118734359741211,-0.5822013020515442
0,1650775095,10095159,-2.2779549596677584,-4.772093944302883,-112.72270315603326,0.099609375,0.29052734375,0.93896484375,-10.009765625,-3.41796875,90.02685546875,-0.04565577581524849,0.006523109506815672,-0.8321200609207153,-0.5526746511459351
0,1650775095,34711049,-2.1396478978432314,-5.026842924871434,-114.48771966021295,0.2236328125,0.00537109375,0.9404296875,20.263671875,-12.0849609375,93.56689453125,-0.046965885907411575,0.008036652579903603,-0.8404685854911804,-0.5397612452507019
0,1650775095,69608013,-2.221476125420923,-5.665008416480059,-118.50375477896455,0.4853515625,0.13720703125,0.73486328125,4.638671875,-0.18310546875,84.16748046875,-0.052360281348228455,0.008620706386864185,-0.8587017059326172,-0.509721040725708
0,1650775095,92387371,-2.2241787458981324,-5.962818751557777,-119.95088061879349,0.271484375,0.16064453125,0.97265625,15.93017578125,-19.10400390625,73.30322265625,-0.05472227558493614,0.009239109233021736,-0.8649813532829285,-0.49872586131095886
0,1650775095,139810299,-2.4412660633832326,-5.800477107817621,-122.57932865671116,0.26708984375,0.25732421875,0.380859375,-15.869140625,14.6484375,49.13330078125,-0.054586801677942276,0.005640820600092411,-0.8762550950050354,-0.4787122309207916
0,1650775095,181285736,-2.2017763657507254,-5.725427416104345,-124.30867791304503,0.32373046875,0.24560546875,1.1845703125,10.498046875,4.08935546875,36.62109375,-0.05311489477753639,0.006356583442538977,-0.8833907842636108,-0.4655739963054657
0,1650775095,214186102,-2.2887022623267734,-5.489510547737988,-125.42452591775,-0.18603515625,0.23828125,0.8984375,3.2958984375,2.685546875,25.5126953125,-0.051694706082344055,0.004221228417009115,-0.8879572749137878,-0.4569922089576721
0,1650775095,235486147,-2.362326792381045,-5.5726369381448055,-125.86314700586989,0.08203125,0.1513671875,1.00927734375,0.42724609375,-4.5166015625,22.64404296875,-0.05264664068818092,0.0037819899152964354,-0.8896780014038086,-0.4535275399684906
0,1650775095,274274611,-2.31590221003588,-5.731441824555364,-126.8433064725234,0.5361328125,0.08056640625,1.23486328125,-4.94384765625,28.3203125,20.8740234375,-0.053733423352241516,0.004313942044973373,-0.8934746384620667,-0.44586679339408875
0,1650775095,316445992,-2.683471401541055,-5.304972069855761,-127.65432313457072,-0.08642578125,0.267578125,1.07763671875,-7.9345703125,13.5498046875,18.310546875,-0.051838770508766174,-0.0005854304181411862,-0.8967381715774536,-0.4395146369934082
0,1650775095,335668958,-2.6886418547427544,-5.269924661677133,-127.97714519550219,-0.115234375,0.08056640625,1.048828125,-4.69970703125,-10.6201171875,18.310546875,-0.051582276821136475,-0.0009062347235158086,-0.8979823589324951,-0.4369968771934509
0,1650775095,375572154,-2.194515447776179,-5.4318838148237685,-129.2132728314911,0.0478515625,0.1826171875,1.32958984375,-0.244140625,2.74658203125,32.8369140625,-0.05100118741393089,0.003036120906472206,-0.9025939106941223,-0.42745059728622437
0,1650775095,389682359,-2.313891359655546,-5.642475195521363,-129.9371909212424,0.10888671875,0.0390625,1.16357421875,20.20263671875,-21.8505859375,43.76220703125,-0.053120777010917664,0.002548943506553769,-0.9052138328552246,-0.4216156601905823
0,1650775095,435317523,-2.6272958703820506,-6.170767702820224,-132.15017221232654,0.0380859375,0.2431640625,1.30078125,2.0751953125,-4.82177734375,68.29833984375,-0.05847015976905823,0.000896753161214292,-0.913013219833374,-0.4037170112133026
0,1650775095,450000054,-2.77456221940693,-6.6300637735577315,-134.0186934031886,0.58837890625,0.21142578125,1.17919921875,3.662109375,-2.3193359375,77.45361328125,-0.06265738606452942,0.00032918708166107535,-0.9193056225776672,-0.3885243535041809
0,1650775095,489850194,-2.751956214244892,-6.729956570829637,-136.85010734248235,0.3955078125,0.21630859375,0.69580078125,5.55419921875,17.578125,72.20458984375,-0.0633828416466713,-0.000714704452548176,-0.9285846948623657,-0.3656674027442932
0,1650775095,513668859,-2.792933080396737,-6.78711927776712,-138.70470860781592,0.3037109375,0.24560546875,0.927734375,10.80322265625,-2.74658203125,74.8291015625,-0.0639539361000061,-0.0018982917536050081,-0.9343570470809937,-0.3505471646785736
0,1650775095,554669475,-2.7090075578570287,-6.983675473493985,-141.6003536460645,0.30908203125,0.19189453125,0.91943359375,-7.62939453125,-1.708984375,78.67431640625,-0.06526186317205429,-0.0022577843628823757,-0.9428342580795288,-0.3268018662929535
0,1650775095,590939799,-2.4353991443296032,-6.973902753452166,-143.58134073179997,0.00830078125,0.0986328125,0.70947265625,-1.0986328125,-8.48388671875,78.18603515625,-0.06439082324504852,-0.001147952163591981,-0.9483523368835449,-0.31061282753944397
0,1650775095,609917834,-1.8682018795183502,-7.013590848284995,-146.56465807823483,-0.1552734375,0.13671875,0.755859375,11.71875,6.103515625,73.2421875,-0.06325454264879227,0.00200855010189116,-0.9561004042625427,-0.2861241400241852
0,1650775095,635035170,-1.1493399440218464,-7.132224403978946,-148.6993654014306,0.32470703125,-0.33203125,0.9931640625,-26.123046875,9.94873046875,85.3271484375,-0.06259163469076157,0.007139457389712334,-0.9611814618110657,-0.26862889528274536
0,1650775095,672319904,-1.1077418508206474,-7.552102599242664,-151.7258768641766,0.39990234375,-0.52783203125,0.50390625,6.65283203125,-13.18359375,86.36474609375,-0.06621521711349487,0.006730666849762201,-0.967719316482544,-0.24308335781097412
0,1650775095,696269675,-0.499591091911115,-7.664701682804909,-154.02035597243733,0.28466796875,0.09130859375,1.384765625,0.8544921875,-3.84521484375,84.04541015625,-0.06610407680273056,0.010784727521240711,-0.9722873568534851,-0.22398923337459564
0,1650775095,736030949,-0.5700775235677359,-7.627320911251076,-157.33695922961212,0.2822265625,0.09423828125,1.0947265625,1.8310546875,6.40869140625,89.66064453125,-0.06618977338075638,0.00820137932896614,-0.9783884286880493,-0.19572362303733826
0,1650775095,751396848,-0.6253473609706262,-7.623553208150167,-159.52761946248864,0.30126953125,0.51123046875,1.2080078125,7.32421875,3.96728515625,82.03125,-0.06638752669095993,0.006455145310610533,-0.9819564819335938,-0.17695362865924835
0,1650775095,791092490,-0.4095521765382748,-7.427405543113033,-161.99099548854545,-0.03564453125,0.08544921875,0.7578125,-2.3193359375,6.53076171875,50.78125,-0.06453052163124084,0.00661482522264123,-0.985632061958313,-0.15595383942127228
0,1650775095,810384353,-0.4108670146339287,-7.154922830138191,-162.77839335644288,0.08203125,0.1787109375,0.55078125,6.53076171875,10.43701171875,35.21728515625,-0.06222996115684509,0.0058041042648255825,-0.986828625202179,-0.14920781552791595
0,1650775095,855040114,-0.7214943864521618,-6.830380415309511,-163.6422483619094,0.2373046875,0.12451171875,0.94970703125,-7.50732421875,10.3759765625,13.5498046875,-0.05985806882381439,0.0022535687312483788,-0.9881047010421753,-0.14163731038570404
0,1650775095,874526539,-0.6344442124497311,-6.509845187089514,-163.8280841488471,-0.0068359375,0.0869140625,1.447265625,-6.4697265625,7.8125,10.009765625,-0.05699072405695915,0.002513612387701869,-0.9884900450706482,-0.14011825621128082
0,1650775095,914765066,-0.11767772941654636,-6.406699939112213,-164.1999879491543,0.240234375,-0.71826171875,0.71337890625,-19.34814453125,7.14111328125,11.5966796875,-0.05549044534564018,0.0066647944040596485,-0.9889692068099976,-0.13717305660247803
0,1650775095,957839082,-0.18384070468940208,-5.888814932561159,-164.4546583825474,-0.34228515625,0.25537109375,0.62744140625,3.72314453125,-6.7138671875,6.103515625,-0.05111166834831238,0.005359540693461895,-0.9895144104957581,-0.1349826157093048
0,1650775095,969844175,-0.022835033277698435,-5.789069838130054,-164.57843507068637,-0.19580078125,-0.0537109375,1.13916015625,-18.24951171875,2.197265625,5.615234375,-0.050067778676748276,0.006578190717846155,-0.9896950125694275,-0.1339915543794632
0,1650775096,15198536,0.8015875325372586,-5.521114686801284,-165.01003472433948,-0.02783203125,-0.20458984375,0.76806640625,21.05712890625,-1.3427734375,10.7421875,-0.046838145703077316,0.013209392316639423,-0.9902375340461731,-0.1306188404560089
0,1650775096,31516830,0.7018984136408366,-5.557611802631247,-165.1711042453467,0.1689453125,0.02685546875,1.4150390625,1.15966796875,7.568359375,5.4931640625,-0.04728453606367111,0.012322881259024143,-0.9904157519340515,-0.12918603420257568
0,1650775096,81002725,0.20506324969896883,-5.794842628639184,-165.71533371841332,0.466796875,0.72509765625,1.0537109375,21.30126953125,-5.9814453125,22.15576171875,-0.04993345960974693,0.008058217354118824,-0.990959107875824,-0.12426532804965973
0,1650775096,89826439,0.05088872795262999,-5.996200874239392,-166.1594872597609,-0.1220703125,0.154296875,0.78173828125,-12.26806640625,-16.78466796875,30.94482421875,-0.051868367940187454,0.006742104887962341,-0.9913532137870789,-0.12034597247838974
0,1650775096,135474435,0.32913595716935123,-6.285375288885276,-167.93838270833405,0.1328125,0.10986328125,1.14208984375,16.05224609375,-4.5166015625,55.0537109375,-0.05421779304742813,0.008611888624727726,-0.992949366569519,-0.10506139695644379
0,1650775096,175011739,0.16526962043933574,-6.982379871985798,-171.13944648550893,0.244140625,0.1826171875,0.75732421875,-0.30517578125,-17.88330078125,83.31298828125,-0.060601841658353806,0.0061391559429466724,-0.9951540231704712,-0.07718997448682785
0,1650775096,214533779,-0.01930996530993758,-7.291682000342064,-174.85904456409278,0.20458984375,0.19873046875,1.16650390625,6.2255859375,-1.3427734375,83.31298828125,-0.06353255361318588,0.002683852566406131,-0.9969725012779236,-0.0447467565536499
0,1650775096,234370191,0.06356021296172466,-7.373119199589772,-176.47900151067975,0.4677734375,0.06689453125,1.01904296875,-0.91552734375,0.67138671875,86.3037109375,-0.06425084918737411,0.002528608776628971,-0.9974585175514221,-0.0306937787681818
0,1650775096,270205502,1.2066930424824436,-7.4009129468698465,179.34985296224116,-0.07568359375,-0.77490234375,0.84326171875,-35.82763671875,-0.54931640625,98.14453125,-0.06459526717662811,0.010141913779079914,-0.9978475570678711,0.004981782753020525
0,1650775096,314786926,1.8841751306660712,-7.546248273350317,175.71587813509257,0.09521484375,-0.7333984375,0.333984375,-6.53076171875,-17.4560546875,94.23828125,-0.06636419147253036,0.013935375027358532,-0.997040867805481,0.03620999678969383
0,1650775096,334860910,2.040423818779752,-7.3726513316316264,173.24363652349308,0.5869140625,0.18408203125,1.03076171875,22.4609375,7.8125,92.22412109375,-0.06521926075220108,0.013949387706816196,-0.9961064457893372,0.05765226110816002
0,1650775096,375007437,1.9982659702317296,-7.603402442551337,169.64351211387105,0.36181640625,0.0966796875,0.7177734375,-7.62939453125,2.74658203125,89.7216796875,-0.06759320944547653,0.011344621889293194,-0.993680477142334,0.08889066427946091
0,1650775096,415593200,1.8303607105257755,-7.180707648028635,166.53721038124095,0.123046875,0.0927734375,0.7060546875,5.2490234375,0.732421875,60.24169921875,-0.06405138969421387,0.008491642773151398,-0.9911481738090515,0.11597657203674316
0,1650775096,435903282,2.4116367027637176,-6.953439933585631,165.61535340934267,-0.0849609375,-0.74609375,1.1064453125,-47.05810546875,22.5830078125,39.4287109375,-0.06278233975172043,0.01324909646064043,-0.990246057510376,0.1236761063337326
0,1650775096,474353374,2.5092904786483285,-6.292156386070629,164.44562887246462,0.06982421875,0.45947265625,1.146484375,23.01025390625,12.63427734375,14.09912109375,-0.05732249841094017,0.014236947521567345,-0.9892340302467346,0.133894145488739
0,1650775096,515153508,2.231297297117167,-6.153518060071357,163.98821110374888,0.04296875,0.04931640625,0.880859375,-11.29150390625,9.765625,8.60595703125,-0.055848415940999985,0.011778959073126316,-0.9887844920158386,0.13801299035549164
0,1650775096,538728267,3.2058918671444085,-6.067983174208464,163.6038900195306,0.23681640625,-0.86865234375,1.19970703125,-16.29638671875,10.92529296875,15.380859375,-0.056350257247686386,0.020103979855775833,-0.9882181286811829,0.14087434113025665
0,1650775096,574213014,2.905046366754265,-5.810234459933808,163.28237935491975,-0.03857421875,0.21240234375,0.39501953125,12.63427734375,-12.63427734375,7.01904296875,-0.05380786582827568,0.017681702971458435,-0.9879748821258545,0.14386726915836334
0,1650775096,615919622,2.5459907926060996,-6.265475959625267,162.41476774540973,0.0537109375,0.03515625,0.69677734375,4.7607421875,-21.05712890625,34.0576171875,-0.057384636253118515,0.01357068121433258,-0.9867133498191833,0.1513926237821579
0,1650775096,640510327,2.4044541185212145,-6.6535190700543785,161.59888798867337,0.15966796875,0.21337890625,0.671875,9.09423828125,-18.798828125,46.9970703125,-0.06062016263604164,0.011399987153708935,-0.985448956489563,0.15838424861431122
0,1650775096,674319824,3.5354444391727045,-6.929396387046717,158.52329478655165,0.37255859375,-0.62841796875,1.60107421875,-23.8037109375,-7.2021484375,75.13427734375,-0.06508415937423706,0.018997205421328545,-0.9805731773376465,0.18406368792057037
0,1650775096,715217559,3.669924247184497,-7.237849010624962,154.48336083589416,0.22314453125,0.27490234375,0.8232421875,12.63427734375,-7.32421875,97.83935546875,-0.06858748197555542,0.017235545441508293,-0.9733126759529114,0.21831448376178741
0,1650775096,735917853,3.8255974918606044,-7.3312424560147775,152.498890353682,0.248046875,0.16064453125,1.2265625,3.5400390625,-1.708984375,110.7177734375,-0.06998423486948013,0.017167234793305397,-0.9693197011947632,0.23500409722328186
0,1650775096,794475945,3.989122465874465,-7.841281709643602,145.22900092566047,0.70556640625,0.4306640625,0.45703125,13.0615234375,-12.3291015625,113.70849609375,-0.07558679580688477,0.01271894946694374,-0.9522168636322021,0.29564833641052246
0,1650775096,818403955,4.037584792469821,-7.665126008307096,141.83094083244413,0.59033203125,0.27197265625,0.7216796875,16.17431640625,5.7373046875,100.7080078125,-0.07462024688720703,0.011375697329640388,-0.9431084394454956,0.3238038718700409
0,1650775096,854582054,4.351268914065472,-7.343807442766662,139.29970004679407,0.35986328125,0.02880859375,0.5087890625,-4.2724609375,6.34765625,69.15283203125,-0.07317714393138885,0.013265031389892101,-0.9358312487602234,0.3445129990577698
0,1650775096,897345378,4.359521063243317,-6.23994898137599,137.34208586839839,0.060546875,0.2197265625,1.203125,-9.46044921875,24.59716796875,27.03857421875,-0.06447599828243256,0.015595254488289356,-0.9302067160606384,0.36099186539649963
0,1650775096,943329218,4.4163640319502795,-5.896830159552168,136.59222672017935,-0.314453125,0.1884765625,1.19189453125,-4.94384765625,4.21142578125,16.6015625,-0.061984967440366745,0.016743866726756096,-0.92792147397995,0.3672046959400177
0,1650775096,951706047,4.393900820430576,-5.763165491929135,136.2058292584534,0.03076171875,0.07861328125,0.9619140625,-4.150390625,1.3427734375,13.427734375,-0.06088922545313835,0.016789346933364868,-0.9267195463180542,0.37040719389915466
0,1650775096,994768606,4.4332175237272855,-5.548374398665628,135.76028235851513,-0.22607421875,-0.84326171875,0.0185546875,-22.8271484375,-5.67626953125,14.0380859375,-0.059350673109292984,0.01757766865193844,-0.9253250360488892,0.37408843636512756
0,1650775097,30013094,4.821081341690684,-5.380814917286406,134.91109859938578,-0.11669921875,0.21142578125,0.46923828125,15.80810546875,-6.65283203125,25.45166015625,-0.05942169576883316,0.020821988582611084,-0.9225049018859863,0.38081520795822144
0,1650775097,61402212,4.713493482545113,-5.567068626423953,134.22368104055903,0.45947265625,0.65966796875,1.70556640625,16.4794921875,0.6103515625,42.8466796875,-0.060675956308841705,0.01896732859313488,-0.9201772212982178,0.38630643486976624
0,1650775097,94375571,4.418201352837013,-6.142044622926204,131.7038876519579,0.50341796875,0.10498046875,1.0283203125,-9.46044921875,-10.80322265625,74.21875,-0.06459587067365646,0.013222327455878258,-0.9113485813140869,0.4063205420970917
0,1650775097,141628961,5.311146560865453,-5.763018642861979,127.91615160621399,0.6484375,-0.15283203125,1.59912109375,5.37109375,13.97705078125,80.322265625,-0.06543361395597458,0.01952878013253212,-0.8973959684371948,0.435910165309906
0,1650775097,157337455,4.873138482223583,-5.901012796645155,126.18027268903359,0.2685546875,0.26611328125,0.720703125,22.216796875,-20.69091796875,98.7548828125,-0.06507378071546555,0.014584580436348915,-0.8907228112220764,0.4496282637119293
0,1650775097,194878769,5.1569068021414015,-5.781280007381655,121.46879453918045,0.328125,0.28369140625,0.55859375,14.34326171875,6.28662109375,99.79248046875,-0.06591299176216125,0.014567239210009575,-0.8714799284934998,0.48576340079307556
0,1650775097,235809753,4.79151772164193,-5.684121847098693,118.32873801167214,0.2431640625,0.19140625,0.95166015625,3.2958984375,-3.11279296875,70.86181640625,-0.06393701583147049,0.010455649346113205,-0.8578979969024658,0.50971919298172
0,1650775097,274941932,4.703028352076184,-5.151434539955752,116.22976623821387,0.05908203125,0.08642578125,0.72705078125,2.01416015625,9.033203125,26.42822265625,-0.05977744236588478,0.01108595822006464,-0.8485108017921448,0.5256741046905518
0,1650775097,294413893,4.855036346488933,-4.946364940315289,115.82897073771751,-0.05224609375,-0.91943359375,-0.1591796875,-12.63427734375,-4.39453125,21.3623046875,-0.05900542810559273,0.012951561249792576,-0.8466782569885254,0.5286648869514465
0,1650775097,330271188,5.493773439553723,-4.389167499335758,115.07547792886005,0.3525390625,0.07421875,0.82177734375,27.7099609375,-0.9765625,16.6015625,-0.057976674288511276,0.019875749945640564,-0.843142569065094,0.5341856479644775
0,1650775097,374823460,5.556284611498149,-4.020660864366999,114.67267435274772,-0.0224609375,-0.0107421875,0.93212890625,-18.61572265625,1.953125,10.80322265625,-0.055640026926994324,0.021867962554097176,-0.8412639498710632,0.5373090505599976
0,1650775097,414648159,5.174994850610888,-3.978437915578449,114.16381842939259,0.33251953125,0.041015625,0.603515625,3.60107421875,9.82666015625,8.72802734375,-0.05362754687666893,0.019029714167118073,-0.8389387130737305,0.5412428975105286
0,1650775097,434840960,5.193490149109636,-3.9117266041812884,113.95954113169586,0.32666015625,-0.05029296875,1.39892578125,-3.60107421875,0.42724609375,9.27734375,-0.0532621368765831,0.019386833533644676,-0.8379718661308289,0.5427618026733398
0,1650775097,475496869,4.873750211041122,-3.7727305470242363,113.68590326297763,0.033203125,0.17236328125,1.1396484375,-2.38037109375,8.6669921875,7.62939453125,-0.05077502131462097,0.017588874325156212,-0.8367297053337097,0.5449733734130859
0,1650775097,510548907,4.627824127332935,-3.915963455900812,112.7777954618786,-0.001953125,-0.0107421875,0.91552734375,-1.28173828125,-0.6103515625,33.26416015625,-0.050767526030540466,0.014707153663039207,-0.8324127197265625,0.5516297817230225
0,1650775097,554712150,5.276917067839934,-4.227645478296004,110.86611430565124,0.19775390625,0.1806640625,2.181640625,-3.662109375,-16.54052734375,53.28369140625,-0.0564412996172905,0.016976041719317436,-0.8229945302009583,0.5649834871292114
0,1650775097,594491985,5.323094696157921,-4.629383544897814,107.32854759863736,0.1240234375,0.20849609375,1.47607421875,-11.8408203125,-0.732421875,91.49169921875,-0.059991464018821716,0.013471758924424648,-0.8051446676254272,0.5898826718330383
0,1650775097,611461422,5.37132949207655,-4.482146864507142,105.55112064073577,-0.00439453125,-0.07470703125,0.7353515625,0.48828125,-10.43701171875,95.76416015625,-0.05942697823047638,0.013652370311319828,-0.7958974242210388,0.6023532748222351
0,1650775097,654317323,6.07832920325374,-4.177618611493892,101.57345752474129,0.654296875,-0.47119140625,0.9482421875,-12.451171875,24.2919921875,74.0966796875,-0.06169705092906952,0.018040712922811508,-0.7744159698486328,0.6294029355049133
0,1650775097,696615618,5.682052299780179,-3.749600111399988,99.33506792994471,-0.00390625,0.1298828125,0.89794921875,0.244140625,5.9814453125,39.794921875,-0.05697084218263626,0.01661498285830021,-0.7620067000389099,0.6448443531990051
0,1650775097,734648009,5.499327664009413,-3.4996719637249973,98.43780646924765,0.087890625,0.4072265625,0.82568359375,11.5966796875,6.4697265625,19.53125,-0.0544147714972496,0.016386138275265694,-0.7569429278373718,0.6510053277015686
0,1650775097,755711763,5.3443037141912795,-3.458563189544806,98.00361817389911,0.0693359375,0.193359375,1.0810546875,-22.5830078125,1.3427734375,14.5263671875,-0.05332183092832565,0.015394506976008415,-0.7544893026351929,0.653961718082428
0,1650775097,796882590,4.977413272734875,-3.370380751604887,97.53599610256336,-0.24365234375,0.05810546875,1.02685546875,-6.103515625,2.99072265625,10.498046875,-0.050703030079603195,0.013276868499815464,-0.7518542408943176,0.6572428941726685
0,1650775097,837334144,5.432714963468394,-3.293983378191002,97.12412886542242,0.08544921875,0.06103515625,1.1142578125,34.5458984375,-6.04248046875,13.12255859375,-0.05287371203303337,0.016513576731085777,-0.7494227886199951,0.6597704887390137
0,1650775097,876009742,5.674059270903971,-2.879183215131777,96.80421646507736,0.3896484375,0.04541015625,0.74560546875,2.9296875,14.2822265625,10.498046875,-0.05161397159099579,0.02034333348274231,-0.7474957704544067,0.6619458198547363
0,1650775097,890064139,5.50302834587909,-2.942037817525408,96.56229116467551,0.197265625,0.15380859375,1.095703125,9.521484375,-9.21630859375,12.75634765625,-0.0510747954249382,0.018755750730633736,-0.7461330890655518,0.6635699272155762
