,s,ns,phi_r,phi_p,phi_y,ax,ay,az,wx,wy,wz,q.x,q.y,q.z,q.w
0,1650776486,941418311,-5.924374604927538,1.6657829268843811,27.379463863514555,-0.048828125,0.14990234375,1.01513671875,2.50244140625,-1.8310546875,-0.18310546875,-0.05363912135362625,-0.001875596004538238,0.23705267906188965,-0.9700131416320801
0,1650776486,950812013,-5.992108310266085,1.7294219338155057,27.388298713205966,-0.05810546875,0.087890625,0.9921875,-0.67138671875,2.25830078125,-0.79345703125,-0.05434347316622734,-0.0022701690904796124,0.2371547967195511,-0.9699480533599854
0,1650776486,970792727,-5.978119229072252,1.7736287323928264,27.398557657339328,-0.0517578125,0.09619140625,0.90185546875,-1.28173828125,-2.197265625,-0.48828125,-0.054316192865371704,-0.002668590983375907,0.23725946247577667,-0.9699230790138245
0,1650776487,3168880,-5.822267118817255,1.7506653162381263,27.40870219580409,-0.04638671875,0.07470703125,1.01171875,-2.197265625,-0.06103515625,-0.18310546875,-0.052949994802474976,-0.0027921320870518684,0.23733234405517578,-0.9699804186820984
0,1650776487,11758818,-5.657394036215964,1.7806656415069377,27.419948102272514,-0.03515625,0.08837890625,0.990234375,0.18310546875,1.15966796875,-0.18310546875,-0.051616422832012177,-0.0033825915306806564,0.23743486404418945,-0.970025360584259
0,1650776487,39780080,-5.616107250230529,1.8448520240670154,27.413140111217302,0.01953125,0.0751953125,1.06396484375,-0.8544921875,-0.54931640625,0.79345703125,-0.05139884352684021,-0.00401474442332983,0.2374005913734436,-0.9700428247451782
0,1650776487,55491409,-5.5514770120961066,1.7106571630096592,27.41351747916895,0.08251953125,0.09521484375,1.04541015625,1.03759765625,2.5634765625,-0.18310546875,-0.050575464963912964,-0.0030120154842734337,0.2373506724834442,-0.9701019525527954
0,1650776487,71761152,-5.618782549951058,1.790647215926971,27.417957102129456,-0.0908203125,0.11328125,0.98046875,0.244140625,1.3427734375,0.0,-0.051310062408447266,-0.0035480125807225704,0.2374207079410553,-0.9700444340705872
0,1650776487,115744693,-5.566316878728428,1.7169307984840216,27.417545583231963,-0.06494140625,0.11962890625,0.9638671875,2.3193359375,-1.03759765625,-0.67138671875,-0.05071411654353142,-0.0030326247215270996,0.237387552857399,-0.970085620880127
0,1650776487,138182938,-5.51395109902241,1.6834876309867004,27.44176714157612,0.0615234375,0.0732421875,1.068359375,-1.89208984375,-0.30517578125,-0.732421875,-0.05020252987742424,-0.0028472719714045525,0.23757855594158173,-0.9700661301612854
0,1650776487,173350199,-5.515221941094856,1.5004398418908282,27.475933455351814,-0.00146484375,0.10546875,0.9287109375,-0.54931640625,0.244140625,-1.15966796875,-0.04983629658818245,-0.0012796634109690785,0.23779843747615814,-0.9700344204902649
0,1650776487,196658226,-5.461190875891823,1.3599380481869057,27.52644953445323,0.005859375,0.1142578125,1.04931640625,-6.89697265625,2.3193359375,-2.86865234375,-0.04908888041973114,-0.00018038525013253093,0.23817235231399536,-0.9699815511703491
0,1650776487,215766502,-4.898443906211656,1.3974495538303215,27.563791886192984,-0.07470703125,-0.42529296875,0.9521484375,-25.69580078125,-1.46484375,-2.3193359375,-0.04440300539135933,-0.0016532267909497023,0.23849737644195557,-0.970126211643219
0,1650776487,256104610,-4.7002369391397645,1.4818561778196928,27.62197656018503,0.19140625,-0.16796875,0.541015625,-3.2958984375,0.18310546875,3.0517578125,-0.04290129244327545,-0.0027587751392275095,0.2390138804912567,-0.9700640439987183
0,1650776487,275758851,-4.206307113555238,1.544492747768412,27.63837072174035,-0.02294921875,-0.38330078125,0.93359375,-19.47021484375,6.7138671875,-1.15966796875,-0.0388503298163414,-0.004313887096941471,0.2391563206911087,-0.9701940417289734
0,1650776487,316744495,-4.189758418969943,1.510346924560226,27.691458367064275,-0.1640625,0.0927734375,0.751953125,1.40380859375,-0.54931640625,-4.2724609375,-0.03864111751317978,-0.004041354171931744,0.23959551751613617,-0.970095157623291
0,1650776487,331112591,-4.029369782445588,1.6111333026746397,27.70100355642937,-0.078125,0.00830078125,1.13525390625,-0.06103515625,1.77001953125,-0.9765625,-0.037493642419576645,-0.005227041430771351,0.2396976202726364,-0.970109224319458
0,1650776487,375692018,-4.013005502967884,1.590644976320423,27.693790876665837,-0.02734375,0.0625,1.0625,-1.953125,-2.9296875,0.79345703125,-0.0373120941221714,-0.005090128630399704,0.2396303117275238,-0.9701336622238159
0,1650776487,393039195,-4.034336183745833,1.493836009458778,27.697680669398157,-0.03955078125,0.072265625,0.791015625,0.48828125,2.8076171875,-1.03759765625,-0.03729116544127464,-0.004224476870149374,0.23963803052902222,-0.9701367020606995
0,1650776487,431469512,-4.093063430890073,1.5916617140114029,27.74002954979953,-0.05322265625,0.05908203125,1.1005859375,-4.45556640625,1.3427734375,-1.89208984375,-0.037993963807821274,-0.004915990401059389,0.24002550542354584,-0.9700103998184204
0,1650776487,475414557,-4.09949960352234,1.3247262885813744,27.81966272533271,0.001953125,0.103515625,1.05322265625,0.91552734375,4.7607421875,-1.89208984375,-0.03749329224228859,-0.0026162995491176844,0.24062611162662506,-0.9698898792266846
0,1650776487,496363102,-4.162494438237368,1.4777531551192191,27.82550424462036,-0.11376953125,0.10986328125,1.09521484375,3.47900390625,0.06103515625,-0.1220703125,-0.038346871733665466,-0.0037775076925754547,0.24072006344795227,-0.9698294401168823
0,1650776487,516622798,-4.3690052077927035,1.4714386452315424,27.696096065510716,-0.056640625,0.14599609375,0.93701171875,0.54931640625,-0.8544921875,7.62939453125,-0.04007762670516968,-0.0033354992046952248,0.23962931334972382,-0.970031201839447
0,1650776487,535580830,-4.4663985827152075,1.403200252946355,27.495413154864693,-0.0263671875,0.0859375,0.96484375,-1.52587890625,2.197265625,10.986328125,-0.04075539857149124,-0.002625442575663328,0.23791219294071198,-0.9704277515411377
0,1650776487,577456831,-3.9681260374790224,1.3086689407294976,26.89312878140026,0.130859375,-0.36962890625,1.2568359375,-13.5498046875,4.57763671875,15.07568359375,-0.03632424771785736,-0.0030500234570354223,0.23276837170124054,-0.9718488454818726
0,1650776487,619274559,-3.9298880771843523,1.0343406892965765,26.28009369018223,0.04638671875,0.24072265625,1.04638671875,-1.89208984375,4.21142578125,14.58740234375,-0.03543964773416519,-0.000990257365629077,0.22749045491218567,-0.9731347560882568
0,1650776487,635986105,-3.843242004920863,1.066854417458247,26.08595410076108,-0.00244140625,0.0380859375,0.958984375,-3.84521484375,0.18310546875,15.44189453125,-0.034765712916851044,-0.0014973290963098407,0.22584930062294006,-0.9735405445098877
0,1650776487,672399060,-3.897693553644674,0.7918314610815416,25.41900320378226,-0.033203125,0.06982421875,0.8994140625,0.54931640625,-1.0986328125,13.916015625,-0.034692566841840744,0.0007449112017638981,0.22010469436645508,-0.9748589396476746
0,1650776487,695153538,-3.935265143608445,0.6363646695452683,25.143370919826395,0.01318359375,0.05126953125,1.0087890625,-3.173828125,-1.220703125,14.892578125,-0.03471922501921654,0.0020562929566949606,0.2177153378725052,-0.9753924608230591
0,1650776487,744129233,-3.4277306484143106,0.360933449283096,24.53328134768793,0.1201171875,-0.4677734375,1.05078125,-23.37646484375,7.26318359375,12.939453125,-0.029894063249230385,0.00327784800902009,0.21245744824409485,-0.9767074584960938
0,1650776487,775993725,-3.394925463274151,0.47673397057537314,23.99379885609447,-0.05517578125,-0.09619140625,0.76123046875,2.685546875,0.42724609375,13.671875,-0.02983911894261837,0.0020895071793347597,0.20788626372814178,-0.977695643901825
