,s,ns,vx,vy,vz,wx,wy,wz,x,y,q.x,q.y,q.z,q.w
0,1650776487,36493152,0.967125,0.0,0.0,0.967125,0.0,0.0,2.4757138341046687,6.1232768932684545,0.0,0.0,0.7183779560893254,0.6956530113533063
0,1650776487,66713220,0.952625,0.0,0.0,0.952625,0.0,0.0,2.4886005552033508,6.154567094479276,0.0,0.0,0.7225422748452481,0.6913267397269209
0,1650776487,89027590,0.939625,0.0,0.0,0.939625,0.0,0.0,2.474526945657808,6.163399014328051,0.0,0.0,0.7191427305090498,0.6948623843294356
0,1650776487,114705531,0.934375,0.0,0.0,0.934375,0.0,0.0,2.4592419717438805,6.199719648019719,0.0,0.0,0.7129789776074532,0.7011854087827489
0,1650776487,134736486,0.929125,0.0,0.0,0.929125,0.0,0.0,2.4608642215394294,6.200032483074773,0.0,0.0,0.7115020576628329,0.7026840128689101
0,1650776487,157421361,0.92425,0.0,0.0,0.92425,0.0,0.0,2.48120242379247,6.22131118545897,0.0,0.0,0.717644415826805,0.6964097159234669
0,1650776487,174699448,0.92075,0.0,0.0,0.92075,0.0,0.0,2.4695272749902397,6.239908293216724,0.0,0.0,0.7146891175534111,0.699442252977847
0,1650776487,197553960,0.91725,0.0,0.0,0.91725,0.0,0.0,2.4761617544809846,6.280637876815862,0.0,0.0,0.7177736940839619,0.6962764710092272
0,1650776487,219799305,1.03075,0.0,0.0,1.03075,0.0,0.0,2.4693779570633145,6.295927098434807,0.0,0.0,0.7179651957714653,0.6960790024565039
0,1650776487,241345849,1.07,0.0,0.0,1.07,0.0,0.0,2.465085105660492,6.317262398887321,0.0,0.0,0.7190915417798395,0.694915357824745
0,1650776487,260072451,1.050375,0.0,0.0,1.050375,0.0,0.0,2.4764330610501504,6.332733917679944,0.0,0.0,0.7215755555682863,0.6923356971919901
0,1650776487,281198152,1.1195,0.0,0.0,1.1195,0.0,0.0,2.480571802987695,6.359834297471496,0.0,0.0,0.7238993931745669,0.6899055504643327
0,1650776487,305741729,1.095875,0.0,0.0,1.095875,0.0,0.0,2.4721706663348098,6.398084228134732,0.0,0.0,0.7176780086503223,0.6963750971277677
0,1650776487,325045434,1.11425,0.0,0.0,1.11425,0.0,0.0,2.4738141468546715,6.4215672583437025,0.0,0.0,0.7204410468114065,0.6935161844321189
0,1650776487,350650637,1.1085,0.0,0.0,1.1085,0.0,0.0,2.4827854176213715,6.462200154043653,0.0,0.0,0.7245129413153106,0.6892611971282275
0,1650776487,371208869,1.0875,0.0,0.0,1.0875,0.0,0.0,2.472216952479782,6.465623042985239,0.0,0.0,0.7226491098954977,0.6912150634695723
0,1650776487,392706163,1.0945,0.0,0.0,1.0945,0.0,0.0,2.4604704424739663,6.507160333476814,0.0,0.0,0.7231370567045945,0.690704565802642
