,s,ns,V,delta
0,1651608970,182206454,0.0,0.07582376897335052
0,1651608970,240006118,0.23448851704597473,0.07582376897335052
0,1651608970,277373996,0.6489545106887817,0.07934542000293732
0,1651608970,358440139,0.7007434964179993,0.07934542000293732
0,1651608970,437172299,0.6489545106887817,0.10400745272636414
0,1651608970,491231946,0.7007434964179993,0.1216157078742981
0,1651608970,515391077,0.8043214678764343,0.1216157078742981
0,1651608970,608411167,0.8561104536056519,0.1497994065284729
0,1651608970,658618220,0.6489545106887817,0.1251373589038849
0,1651608970,671826872,0.6489545106887817,0.0441289059817791
0,1651608970,740384180,0.6489545106887817,0.0
0,1651608970,779859893,0.6489545106887817,0.0
0,1651608970,827958311,0.6489545106887817,-0.12865900993347168
0,1651608970,885316497,0.6489545106887817,-0.2625131905078888
0,1651608970,975565031,0.6489545106887817,-0.19558085501194
0,1651608970,981652535,0.6489545106887817,-0.14274561405181885
0,1651608971,11974881,0.5971655249595642,-0.030021339654922485
0,1651608971,110210271,0.5971655249595642,-0.06876998394727707
0,1651608971,120763048,0.5452224016189575,-0.10751862823963165
0,1651608971,151487384,0.23448851704597473,-0.23432952165603638
0,1651608971,175432656,0.23448851704597473,-0.301261842250824
0,1651608971,238495172,0.23448851704597473,-0.3400000035762787
0,1651608971,291597815,0.44164445996284485,-0.3400000035762787
0,1651608971,351164574,0.9596884250640869,-0.3400000035762787
0,1651608971,427941061,1.166844367980957,-0.30478349328041077
0,1651608971,504923374,1.166844367980957,-0.1251268833875656
0,1651608971,529694352,1.166844367980957,-0.05116172507405281
0,1651608971,627070019,1.1150553226470947,0.0
0,1651608971,650612981,1.166844367980957,-0.09343202412128448
0,1651608971,683826917,1.166844367980957,-0.24489447474479675
0,1651608971,702774812,1.166844367980957,-0.31182679533958435
0,1651608971,792631885,1.166844367980957,-0.3400000035762787
0,1651608971,889640123,1.1150553226470947,-0.3400000035762787
0,1651608971,928131600,1.166844367980957,-0.3400000035762787
0,1651608971,955125871,1.1150553226470947,-0.24137282371520996
0,1651608971,993591683,1.1150553226470947,-0.11456193029880524
0,1651608972,88390549,0.8043214678764343,-0.12160523235797882
0,1651608972,117165611,0.5452224016189575,-0.10399697721004486
0,1651608972,170877478,0.5971655249595642,0.0
0,1651608972,207546659,0.5971655249595642,0.22377504408359528
0,1651608972,232568296,0.5971655249595642,0.3400000035762787
0,1651608972,253959711,0.5971655249595642,0.3400000035762787
0,1651608972,266107837,0.5452224016189575,0.3400000035762787
0,1651608972,362638020,0.7007434964179993,0.3400000035762787
0,1651608972,396514269,0.7525324821472168,0.3400000035762787
0,1651608972,490030590,1.0114774703979492,0.3400000035762787
0,1651608972,565473459,1.322365403175354,0.3400000035762787
0,1651608972,609791892,1.2705764770507812,0.3400000035762787
0,1651608972,622755420,1.2705764770507812,0.3400000035762787
0,1651608972,694149053,1.2705764770507812,0.3400000035762787
0,1651608972,803584269,1.4777324199676514,0.23786164820194244
0,1651608972,835110215,1.6848883628845215,0.13219115138053894
0,1651608972,878312153,1.788466215133667,0.0
0,1651608972,969291129,1.788466215133667,-0.27307814359664917
0,1651608972,984605984,1.788466215133667,-0.3400000035762787
0,1651608973,9322530,1.788466215133667,-0.3400000035762787
0,1651608973,14824009,1.788466215133667,-0.3400000035762787
0,1651608973,22365643,1.788466215133667,-0.3400000035762787
0,1651608973,33023446,1.788466215133667,-0.3400000035762787
0,1651608973,64432622,1.8921984434127808,-0.3400000035762787
0,1651608973,87648188,1.8921984434127808,-0.3400000035762787
0,1651608973,131286964,2.202932357788086,-0.3400000035762787
0,1651608973,307670763,2.2547214031219482,-0.3400000035762787
0,1651608973,431171410,1.8402552604675293,-0.3400000035762787
0,1651608973,472023653,1.788466215133667,-0.28364309668540955
0,1651608973,480895192,1.788466215133667,-0.13922396302223206
0,1651608973,513305726,1.8402552604675293,0.0
0,1651608973,579942689,1.9957764148712158,0.3400000035762787
0,1651608973,680301531,2.047565460205078,0.3400000035762787
0,1651608973,701078825,1.9957764148712158,0.3400000035762787
0,1651608973,719260437,1.9957764148712158,0.3400000035762787
0,1651608973,730986478,1.9957764148712158,0.3400000035762787
0,1651608973,741117170,1.9957764148712158,0.3400000035762787
0,1651608973,748536178,2.047565460205078,0.3400000035762787
0,1651608973,948508316,1.8921984434127808,0.3400000035762787
0,1651608974,79612933,1.8921984434127808,0.3400000035762787
0,1651608974,127076143,2.047565460205078,0.3400000035762787
0,1651608974,150405662,2.047565460205078,0.3400000035762787
0,1651608974,206409751,2.047565460205078,0.24842660129070282
0,1651608974,232070597,1.943987488746643,0.0441289059817791
0,1651608974,320503843,1.8921984434127808,0.0
0,1651608974,367619272,1.8402552604675293,0.0
0,1651608974,413550334,1.8921984434127808,-0.11104027926921844
0,1651608974,468112644,1.9957764148712158,-0.3400000035762787
0,1651608974,523992314,1.943987488746643,-0.3400000035762787
0,1651608974,569399497,1.9957764148712158,-0.3400000035762787
0,1651608974,630450211,1.9957764148712158,-0.3400000035762787
0,1651608974,652450178,1.9957764148712158,-0.3400000035762787
0,1651608974,701341342,1.9957764148712158,-0.3400000035762787
0,1651608974,775802566,1.943987488746643,-0.3400000035762787
0,1651608974,810032484,1.943987488746643,-0.2625131905078888
0,1651608974,849839626,1.8921984434127808,0.0
0,1651608974,914632084,2.0993545055389404,0.12866950035095215
0,1651608974,921356972,2.2547214031219482,0.16388601064682007
0,1651608974,938891408,2.3582992553710938,0.18854805827140808
0,1651608974,940341059,2.4618773460388184,0.20967796444892883
0,1651608974,967825160,2.5656094551086426,0.2871752381324768
0,1651608974,994027901,2.5656094551086426,0.3400000035762787
0,1651608975,95646791,2.5656094551086426,0.3400000035762787
0,1651608975,185522489,2.5138206481933594,0.3400000035762787
0,1651608975,240651014,2.3582992553710938,0.3400000035762787
0,1651608975,322806611,2.3065104484558105,0.3400000035762787
0,1651608975,436518106,2.2547214031219482,0.0
0,1651608975,471618403,2.2547214031219482,-0.09343202412128448
0,1651608975,508537891,2.2547214031219482,-0.258991539478302
0,1651608975,511716620,2.2547214031219482,-0.27659979462623596
0,1651608975,518263009,2.2547214031219482,-0.31534844636917114
0,1651608975,534740856,2.2547214031219482,-0.3400000035762787
0,1651608975,557286205,2.202932357788086,-0.3400000035762787
0,1651608975,578875094,2.2547214031219482,-0.3400000035762787
0,1651608975,761527806,2.202932357788086,-0.3400000035762787
0,1651608975,891152052,2.047565460205078,-0.3400000035762787
0,1651608975,906279769,2.0993545055389404,-0.3400000035762787
0,1651608975,959325291,2.047565460205078,0.0
0,1651608976,15108225,2.047565460205078,0.13571280241012573
0,1651608976,22299583,2.047565460205078,0.16740766167640686
0,1651608976,26729144,2.047565460205078,0.20615631341934204
0,1651608976,38892630,2.047565460205078,0.29775065183639526
0,1651608976,62560554,2.0993545055389404,0.3400000035762787
0,1651608976,103382461,2.2547214031219482,0.3400000035762787
0,1651608976,154288628,2.2547214031219482,0.3400000035762787
0,1651608976,195961842,2.3582992553710938,0.3400000035762787
0,1651608976,305719526,2.410088300704956,0.3400000035762787
0,1651608976,331144752,2.3582992553710938,0.3400000035762787
0,1651608976,478029863,2.3582992553710938,0.33648881316185
0,1651608976,490999856,2.3065104484558105,0.23433999717235565
0,1651608976,494366332,2.3065104484558105,0.17093980312347412
0,1651608976,624312374,2.5138206481933594,0.0
0,1651608976,700634647,2.4618773460388184,0.0
0,1651608976,722295985,2.3065104484558105,-0.012413086369633675
0,1651608976,733374721,2.202932357788086,-0.07581328600645065
0,1651608976,764145649,2.047565460205078,-0.28364309668540955
0,1651608976,780425445,2.047565460205078,-0.3259133994579315
0,1651608976,844936460,2.047565460205078,-0.3400000035762787
0,1651608976,934410616,2.047565460205078,-0.21672126650810242
0,1651608976,967430342,2.047565460205078,-0.03706464171409607
0,1651608977,22313200,2.047565460205078,0.0
0,1651608977,83927570,2.0993545055389404,-0.008891434408724308
0,1651608977,176343364,2.202932357788086,-0.3400000035762787
0,1651608977,282988623,2.0993545055389404,-0.21672126650810242
0,1651608977,300848472,2.0993545055389404,-0.14274561405181885
0,1651608977,307257963,2.0993545055389404,-0.14274561405181885
0,1651608977,346312231,2.0993545055389404,-0.3223917484283447
0,1651608977,396221104,2.1511433124542236,-0.3400000035762787
0,1651608977,471967690,2.1511433124542236,-0.07933493703603745
0,1651608977,531672114,1.8921984434127808,0.3400000035762787
0,1651608977,566115442,1.8921984434127808,0.3400000035762787
0,1651608977,598552312,1.8921984434127808,0.3400000035762787
0,1651608977,621647429,1.7366772890090942,0.3400000035762787
0,1651608977,629598028,1.5295213460922241,0.3400000035762787
0,1651608977,643852326,1.322365403175354,0.3400000035762787
0,1651608977,691015339,0.0,0.3400000035762787
0,1651608977,765587541,0.0,0.3400000035762787
0,1651608977,943353726,0.0,0.3400000035762787
0,1651608978,7168924,0.0,0.3400000035762787
0,1651608978,83647839,2.5138206481933594,0.3400000035762787
0,1651608978,166818873,1.8921984434127808,0.3400000035762787
0,1651608978,216079226,0.9078994393348694,0.3400000035762787
0,1651608978,267310517,1.166844367980957,0.3400000035762787
0,1651608978,311214512,1.425943374633789,0.3400000035762787
0,1651608978,345275179,1.6848883628845215,0.3400000035762787
0,1651608978,398067418,1.8921984434127808,0.3400000035762787
0,1651608978,434039246,1.943987488746643,0.3400000035762787
0,1651608978,484965668,1.9957764148712158,0.3400000035762787
0,1651608978,534229637,1.943987488746643,0.3400000035762787
0,1651608978,594991131,1.943987488746643,0.3400000035762787
0,1651608978,624506235,1.943987488746643,0.3400000035762787
0,1651608978,661099511,1.943987488746643,0.3400000035762787
0,1651608978,739990426,1.943987488746643,0.3400000035762787
0,1651608978,810808883,1.943987488746643,0.3400000035762787
0,1651608978,847146092,1.9957764148712158,0.3400000035762787
0,1651608978,893748074,1.9957764148712158,0.3400000035762787
0,1651608978,948580531,1.9957764148712158,0.3400000035762787
0,1651608978,969543492,1.9957764148712158,0.3400000035762787
0,1651608978,976645440,1.943987488746643,0.3400000035762787
0,1651608979,9185896,1.7366772890090942,0.3400000035762787
0,1651608979,121311898,1.5295213460922241,0.3400000035762787
0,1651608979,193352900,1.4777324199676514,0.3400000035762787
0,1651608979,259895813,1.4777324199676514,0.3400000035762787
0,1651608979,321719274,1.5813102722167969,0.3400000035762787
0,1651608979,333785095,1.8402552604675293,0.3400000035762787
0,1651608979,362748383,2.0993545055389404,0.3400000035762787
0,1651608979,377614337,2.0993545055389404,0.3400000035762787
0,1651608979,490058359,1.8921984434127808,0.3400000035762787
0,1651608979,567899340,2.1511433124542236,0.3400000035762787
0,1651608979,599076514,2.1511433124542236,0.3400000035762787
0,1651608979,637711704,2.0993545055389404,0.22729669511318207
0,1651608979,727957646,1.8402552604675293,-0.05116172507405281
0,1651608979,754562984,1.8402552604675293,-0.1638755202293396
0,1651608979,817609981,1.6848883628845215,-0.20966745913028717
0,1651608979,866493721,0.9596884250640869,-0.14626726508140564
0,1651608979,884540515,0.0,-0.13218066096305847
0,1651608979,895449745,0.0,-0.13218066096305847
0,1651608979,962362872,0.0,-0.12865900993347168
0,1651608979,972772831,0.0,-0.09695367515087128
0,1651608980,91051522,0.0,0.1779831051826477
0,1651608980,174286109,0.5452224016189575,0.3400000035762787
0,1651608980,191434076,1.6330993175506592,0.3400000035762787
0,1651608980,248268607,2.9281325340270996,0.3400000035762787
0,1651608980,342509641,2.7727653980255127,0.3153589069843292
0,1651608980,366250046,2.2547214031219482,0.27308863401412964
0,1651608980,415700865,1.6330993175506592,0.0441289059817791
0,1651608980,452516352,1.5295213460922241,0.0
0,1651608980,518830751,1.0114774703979492,0.0
0,1651608980,599187284,0.8043214678764343,-0.10399697721004486
0,1651608980,635935250,1.0114774703979492,-0.2026241570711136
0,1651608980,640959508,1.063266396522522,-0.23080787062644958
0,1651608980,644275423,1.1150553226470947,-0.23432952165603638
0,1651608980,653236435,1.1150553226470947,-0.24137282371520996
0,1651608980,720431422,1.2187875509262085,-0.3329567015171051
0,1651608980,723341123,1.2187875509262085,-0.3400000035762787
0,1651608980,903313865,1.2187875509262085,-0.301261842250824
0,1651608980,984888110,1.2187875509262085,-0.3400000035762787
0,1651608981,16016387,0.8043214678764343,-0.07581328600645065
0,1651608981,51024074,0.7007434964179993,0.01946686953306198
0,1651608981,76577591,0.7007434964179993,0.24842660129070282
0,1651608981,82507236,0.7007434964179993,0.26956698298454285
0,1651608981,89479679,0.7007434964179993,0.30831560492515564
0,1651608981,101609180,0.7007434964179993,0.3400000035762787
0,1651608981,121749346,0.7525324821472168,0.3400000035762787
0,1651608981,176765006,0.8043214678764343,0.3400000035762787
0,1651608981,281514561,0.7525324821472168,0.3400000035762787
0,1651608981,476649323,0.7525324821472168,0.20263466238975525
0,1651608981,488021247,0.7525324821472168,0.07934542000293732
0,1651608981,502253208,0.7525324821472168,0.0
0,1651608981,524029780,0.5971655249595642,0.0
0,1651608981,535028739,0.5971655249595642,-0.005369783844798803
0,1651608981,549927173,0.5971655249595642,-0.15331056714057922
0,1651608981,784706195,0.5971655249595642,-0.3400000035762787
0,1651608981,844757056,1.063266396522522,-0.3400000035762787
0,1651608981,855267689,1.1150553226470947,-0.31887009739875793
0,1651608981,892141449,1.2705764770507812,-0.07933493703603745
0,1651608981,901715653,1.2705764770507812,-0.06172667816281319
0,1651608981,988018216,1.425943374633789,0.005380264949053526
0,1651608982,12796778,1.425943374633789,0.06525881588459015
0,1651608982,20682161,1.425943374633789,0.13571280241012573
0,1651608982,31464093,1.425943374633789,0.20263466238975525
0,1651608982,45980634,1.425943374633789,0.30831560492515564
0,1651608982,202733809,1.3741543292999268,0.3400000035762787
0,1651608982,360317395,1.3741543292999268,0.07934542000293732
0,1651608982,380496122,1.3741543292999268,0.0
0,1651608982,416437325,1.3741543292999268,-0.14626726508140564
0,1651608982,427146264,1.3741543292999268,-0.17445094883441925
0,1651608982,436628276,1.3741543292999268,-0.258991539478302
0,1651608982,446208048,1.425943374633789,-0.3294350504875183
0,1651608982,647294504,1.6330993175506592,-0.3400000035762787
0,1651608982,717241494,1.5295213460922241,-0.3400000035762787
0,1651608982,734687929,1.5813102722167969,-0.3400000035762787
0,1651608982,757525730,1.5813102722167969,-0.3400000035762787
0,1651608982,790437199,1.5295213460922241,-0.3400000035762787
0,1651608982,842712439,1.5295213460922241,-0.3364783525466919
0,1651608982,858143231,1.5295213460922241,-0.31887009739875793
0,1651608982,874486804,1.5295213460922241,-0.14978891611099243
0,1651608982,894796476,1.5295213460922241,0.0
0,1651608982,950401232,1.5295213460922241,0.058215510100126266
0,1651608982,961828740,1.5295213460922241,0.1533210575580597
0,1651608983,89442208,1.5295213460922241,0.3400000035762787
0,1651608983,185845702,1.4777324199676514,0.3400000035762787
0,1651608983,302890777,1.5295213460922241,0.3400000035762787
0,1651608983,371699960,1.2187875509262085,0.3400000035762787
0,1651608983,412604908,1.5813102722167969,0.2132100909948349
0,1651608983,449400715,2.3582992553710938,0.0
0,1651608983,459765490,2.5656094551086426,0.0
0,1651608983,501463472,2.5138206481933594,-0.15683221817016602
0,1651608983,559131391,1.943987488746643,-0.3400000035762787
0,1651608983,644815321,1.7366772890090942,-0.3400000035762787
0,1651608983,713124050,1.5813102722167969,-0.24489447474479675
0,1651608983,768247359,1.4777324199676514,0.0
0,1651608983,799549654,1.3741543292999268,0.0
0,1651608983,822414496,1.3741543292999268,0.06878046691417694
0,1651608983,833296397,1.3741543292999268,0.13219115138053894
0,1651608983,907196047,1.3741543292999268,0.3400000035762787
0,1651608984,42395149,1.5295213460922241,0.3400000035762787
0,1651608984,111581521,1.5813102722167969,0.058215510100126266
0,1651608984,167268230,1.8921984434127808,-0.03706464171409607
0,1651608984,207529938,2.1511433124542236,-0.223764568567276
0,1651608984,236006340,2.3065104484558105,-0.3294350504875183
0,1651608984,275093697,2.3065104484558105,-0.3400000035762787
0,1651608984,331317468,2.3065104484558105,-0.3400000035762787
0,1651608984,399627733,1.943987488746643,-0.3400000035762787
0,1651608984,454988421,1.8402552604675293,-0.3400000035762787
0,1651608984,497619695,1.425943374633789,-0.3400000035762787
0,1651608984,536113444,1.2705764770507812,-0.23785117268562317
0,1651608984,630181868,0.9078994393348694,0.005380264949053526
0,1651608984,674461484,0.9078994393348694,0.14275610446929932
0,1651608984,676731977,0.9078994393348694,0.16036435961723328
0,1651608984,684962388,0.9078994393348694,0.16740766167640686
0,1651608984,694869525,0.9078994393348694,0.19206970930099487
0,1651608984,702165876,0.9078994393348694,0.20263466238975525
0,1651608984,729798364,0.9078994393348694,0.30831560492515564
0,1651608984,787003044,0.9078994393348694,0.3400000035762787
0,1651608984,887740130,0.9078994393348694,0.3400000035762787
0,1651608984,974422090,0.9078994393348694,0.3224022090435028
0,1651608985,29632792,0.9078994393348694,0.0
0,1651608985,117446255,0.9078994393348694,0.0
0,1651608985,164432210,0.9078994393348694,-0.08286707103252411
0,1651608985,179988540,0.7525324821472168,-0.13570231199264526
0,1651608985,285777436,1.0114774703979492,-0.3400000035762787
0,1651608985,371409590,1.166844367980957,-0.2695564925670624
0,1651608985,373106669,1.166844367980957,-0.2554698884487152
0,1651608985,378012684,1.166844367980957,-0.1920592039823532
0,1651608985,467404375,1.322365403175354,0.0
0,1651608985,555222606,1.3741543292999268,0.14275610446929932
0,1651608985,579406408,1.322365403175354,0.23786164820194244
0,1651608985,622454776,1.322365403175354,0.3400000035762787
0,1651608985,657645762,1.322365403175354,0.3400000035762787
0,1651608985,663491502,1.322365403175354,0.3400000035762787
0,1651608985,738558303,0.9596884250640869,0.3400000035762787
0,1651608985,855402223,1.063266396522522,0.3400000035762787
0,1651608985,866406942,1.166844367980957,0.3400000035762787
0,1651608985,876961799,1.166844367980957,0.3400000035762787
0,1651608985,887819860,1.166844367980957,0.33648881316185
0,1651608985,911410951,1.2187875509262085,0.18854805827140808
0,1651608986,8163954,1.1150553226470947,0.0
0,1651608986,128914421,1.1150553226470947,-0.10751862823963165
0,1651608986,150598095,1.1150553226470947,-0.23432952165603638
0,1651608986,199668685,1.166844367980957,-0.3400000035762787
0,1651608986,252675807,0.9596884250640869,-0.3400000035762787
0,1651608986,318884124,0.8561104536056519,-0.3400000035762787
0,1651608986,364217962,0.9596884250640869,-0.12865900993347168
0,1651608986,429827839,0.9596884250640869,0.0
0,1651608986,479275683,0.6489545106887817,0.0
0,1651608986,524029033,0.6489545106887817,0.0
0,1651608986,557816768,0.7007434964179993,0.0
0,1651608986,572042745,0.8561104536056519,0.0
0,1651608986,607956333,1.1150553226470947,0.0
0,1651608986,715749575,1.322365403175354,0.0
0,1651608986,794649673,1.063266396522522,0.0
0,1651608986,806424322,1.1150553226470947,0.0
0,1651608986,862220472,1.063266396522522,0.0
0,1651608986,962782325,1.063266396522522,-0.008891434408724308
0,1651608986,997827260,1.2705764770507812,-0.09343202412128448
0,1651608987,33081383,1.4777324199676514,-0.12160523235797882
0,1651608987,54310651,1.5813102722167969,-0.13218066096305847
0,1651608987,64590785,1.5813102722167969,-0.13218066096305847
0,1651608987,112448176,1.0114774703979492,-0.13218066096305847
0,1651608987,163136259,0.7007434964179993,0.0
0,1651608987,236301659,0.6489545106887817,0.0
0,1651608987,266753351,0.3898554742336273,0.0
0,1651608987,304918903,0.3380664885044098,0.1850264072418213
0,1651608987,414918382,0.23448851704597473,0.3400000035762787
0,1651608987,467829247,0.5452224016189575,0.3400000035762787
0,1651608987,514382844,0.23448851704597473,0.13923445343971252
0,1651608987,525088840,0.07912154495716095,0.058215510100126266
0,1651608987,527718122,0.07912154495716095,0.03355347365140915
0,1651608987,531197431,0.07912154495716095,0.022988520562648773
0,1651608987,593784933,0.02733256295323372,0.0
0,1651608987,825759919,0.02733256295323372,-0.25193777680397034
0,1651608987,847292935,0.02733256295323372,-0.3223917484283447
0,1651608987,914250798,0.07912154495716095,-0.31887009739875793
0,1651608987,943114214,0.23448851704597473,-0.23080787062644958
0,1651608987,959251383,0.3380664885044098,-0.19558085501194
0,1651608988,7469387,0.3898554742336273,0.0
0,1651608988,69483377,1.063266396522522,0.0
0,1651608988,123466928,1.3741543292999268,0.0
0,1651608988,154803751,1.2705764770507812,0.0
0,1651608988,167602734,1.166844367980957,0.0
0,1651608988,175760408,1.063266396522522,0.0
0,1651608988,187025579,0.9596884250640869,0.0
0,1651608988,210488604,0.8561104536056519,0.0
0,1651608988,220691585,0.8043214678764343,0.0
0,1651608988,231313195,0.8043214678764343,0.0
0,1651608988,264007412,0.5971655249595642,0.0
0,1651608988,274744352,0.3898554742336273,0.0
0,1651608988,299077180,0.0,0.0
0,1651608988,350403992,0.0,0.0
0,1651608988,400287329,0.0,0.0
0,1651608988,451350297,0.0,0.0
0,1651608988,656488486,0.0,0.0
0,1651608988,864544184,0.0,0.0
0,1651608988,916293401,0.44164445996284485,0.0
0,1651608988,919518883,0.5971655249595642,0.0
0,1651608988,939725866,0.8561104536056519,0.0
0,1651608988,974873300,1.2187875509262085,0.0
0,1651608989,68872730,1.6330993175506592,0.0
0,1651608989,219160125,2.5656094551086426,-0.005369783844798803
0,1651608989,233100691,2.8763434886932373,-0.012413086369633675
0,1651608989,243318104,2.824554443359375,-0.008891434408724308
0,1651608989,254522409,2.8763434886932373,-0.008891434408724308
0,1651608989,265285877,2.8763434886932373,-0.008891434408724308
0,1651608989,275805342,2.8763434886932373,-0.008891434408724308
0,1651608989,287061105,2.8763434886932373,-0.008891434408724308
0,1651608989,297829277,2.7727653980255127,-0.012413086369633675
0,1651608989,338692912,2.669187545776367,0.0
0,1651608989,494880128,2.669187545776367,0.0
0,1651608989,682327335,2.824554443359375,0.0
0,1651608989,692855408,2.824554443359375,0.0
0,1651608989,725209205,2.824554443359375,0.0
0,1651608989,735653052,2.7727653980255127,0.0
0,1651608989,758296099,2.669187545776367,0.0
0,1651608989,767325464,2.5656094551086426,0.0
0,1651608989,808757267,2.4618773460388184,0.0
0,1651608989,906815663,2.4618773460388184,0.0
0,1651608990,92123290,2.4618773460388184,0.0
0,1651608990,122532581,2.3582992553710938,0.0
0,1651608990,143076624,2.410088300704956,0.0
0,1651608990,166322911,2.3582992553710938,0.0
0,1651608990,221743280,2.047565460205078,0.0
0,1651608990,409312824,2.0993545055389404,0.0
0,1651608990,433027916,2.0993545055389404,-0.06172667816281319
0,1651608990,436110516,2.0993545055389404,-0.09695367515087128
0,1651608990,472600495,1.8921984434127808,-0.24841612577438354
0,1651608990,559540666,1.788466215133667,-0.3400000035762787
0,1651608990,611454237,1.788466215133667,-0.14274561405181885
0,1651608990,621710467,1.788466215133667,-0.04764007404446602
0,1651608990,653171484,1.788466215133667,0.00890191551297903
0,1651608990,673216513,1.788466215133667,0.19206970930099487
0,1651608990,725773677,1.7366772890090942,0.3400000035762787
0,1651608990,802572628,1.6848883628845215,0.3400000035762787
0,1651608990,816813997,1.6848883628845215,0.3400000035762787
0,1651608990,848285574,1.7366772890090942,0.3400000035762787
0,1651608990,907430888,1.6848883628845215,0.3400000035762787
0,1651608991,52210211,1.6330993175506592,0.3400000035762787
0,1651608991,92056650,1.5813102722167969,0.3400000035762787
0,1651608991,161606450,1.5813102722167969,0.3400000035762787
0,1651608991,242660721,1.6330993175506592,0.3294455111026764
0,1651608991,253236922,1.6848883628845215,0.2906968891620636
0,1651608991,303069507,2.0993545055389404,0.06173716112971306
0,1651608991,394356838,2.2547214031219482,0.09696415066719055
0,1651608991,418239069,2.2547214031219482,0.18854805827140808
0,1651608991,451571630,2.2547214031219482,0.24138329923152924
0,1651608991,485848268,2.2547214031219482,0.30127230286598206
0,1651608991,495787022,2.2547214031219482,0.3294455111026764
0,1651608991,507395045,2.2547214031219482,0.3400000035762787
0,1651608991,602990336,2.202932357788086,0.3400000035762787
0,1651608991,743273313,2.202932357788086,0.3400000035762787
0,1651608991,789018836,2.3582992553710938,0.13923445343971252
0,1651608991,815637966,2.410088300704956,0.0
0,1651608991,879700976,2.3065104484558105,-0.223764568567276
0,1651608991,947422273,2.202932357788086,-0.3400000035762787
0,1651608991,981415547,2.202932357788086,-0.3400000035762787
0,1651608992,44798739,2.2547214031219482,-0.3400000035762787
0,1651608992,74919323,2.202932357788086,-0.3400000035762787
0,1651608992,87504287,2.202932357788086,-0.3400000035762787
0,1651608992,127760427,2.2547214031219482,-0.3400000035762787
0,1651608992,152427084,2.1511433124542236,-0.3400000035762787
0,1651608992,294450051,1.788466215133667,-0.03354299068450928
0,1651608992,354705939,1.4777324199676514,0.0
