,s,ns,phi_r,phi_p,phi_y,ax,ay,az,wx,wy,wz,q.x,q.y,q.z,q.w
0,1651608968,456331969,-1.5873052272596984,-6.0324905230733155,153.95183551468378,0.24658203125,0.177734375,1.0009765625,2.3193359375,0.8544921875,60.60791015625,0.04814334213733673,0.025333523750305176,0.9726681113243103,-0.22573688626289368
0,1651608968,496661390,-1.7622637245007484,-6.402039615664148,151.11695183929163,0.18505859375,0.17138671875,0.98193359375,0.8544921875,-5.79833984375,67.81005859375,0.050239335745573044,0.02879311330616474,0.9665632843971252,-0.2498047649860382
0,1651608968,554768002,-1.9666133795140095,-6.660340294601105,146.94764044537578,0.080078125,0.27734375,1.001953125,4.08935546875,-1.8310546875,63.96484375,0.05080852657556534,0.032945774495601654,0.9566464424133301,-0.2848869860172272
0,1651608968,618785603,-2.1016878408704165,-6.7501278269959775,143.0432311082297,0.1103515625,0.060546875,1.03173828125,-1.3427734375,-0.732421875,62.56103515625,0.050024665892124176,0.03602009266614914,0.9462968111038208,-0.3173680305480957
0,1651608968,655658498,-2.3098867343678027,-6.857639273400209,140.78537547429858,0.05517578125,0.2001953125,1.033203125,5.615234375,0.0,58.53271484375,0.049577269703149796,0.03901940584182739,0.9397327303886414,-0.33603864908218384
0,1651608968,716023476,-2.5707483073566917,-6.940702484557203,137.2022718960882,0.07666015625,0.1494140625,1.0859375,0.91552734375,-1.03759765625,56.57958984375,0.04817540943622589,0.04292748495936394,0.9286264181137085,-0.36536192893981934
0,1651608968,750287441,-2.6989784922779227,-6.898740790504407,134.7228859066169,0.0517578125,0.14892578125,1.01513671875,-2.62451171875,2.62451171875,54.8095703125,0.04646666720509529,0.04484957084059715,0.9204784631729126,-0.38542047142982483
0,1651608968,821746227,-2.166214558950231,-7.090224290112069,131.28605765967154,0.2646484375,0.13720703125,1.2490234375,15.9912109375,-1.40380859375,51.025390625,0.04853975400328636,0.04268446937203407,0.9086059331893921,-0.4126225709915161
0,1651608968,875786674,-1.9514505729999927,-7.124114408113202,127.57562569495383,0.16650390625,0.08544921875,0.82177734375,3.41796875,0.91552734375,60.1806640625,0.048225343227386475,0.04268656671047211,0.894834041595459,-0.4417286217212677
0,1651608968,918778561,-1.891072127623903,-6.976183182861305,124.89100618130198,0.1416015625,0.12060546875,1.0458984375,5.126953125,-0.8544921875,61.5234375,0.046313073486089706,0.04274383932352066,0.8843439221382141,-0.4625623822212219
0,1651608968,975716070,-2.1669174281045076,-7.077439029759451,121.31780637738814,0.11328125,0.2783203125,0.90087890625,-1.77001953125,-1.28173828125,53.955078125,0.044547680765390396,0.04669107496738434,0.869328498840332,-0.4900034964084625
0,1651608969,17042304,-2.1256058826833315,-7.03471192763279,119.35120367004471,0.091796875,0.06689453125,1.029296875,-1.0986328125,0.6103515625,52.30712890625,0.04360045865178108,0.04695085436105728,0.8608318567276001,-0.5048397183418274
0,1651608969,69952912,-2.3093556871598344,-6.382401114253069,116.95453127142225,-0.1162109375,0.09423828125,1.025390625,-0.30517578125,5.0048828125,22.705078125,0.0369240865111351,0.04625067114830017,0.8503516316413879,-0.5228763818740845
0,1651608969,114413555,-1.6950939366555504,-6.167973301676042,116.00225263696073,0.0791015625,-0.0078125,0.94970703125,10.25390625,-2.0751953125,19.53125,0.03779338300228119,0.041031766682863235,0.8463159799575806,-0.5297523140907288
0,1651608969,174625474,-1.721857712753128,-5.777401313706734,114.52689079510297,0.06884765625,0.099609375,0.99755859375,3.60107421875,-0.8544921875,29.60205078125,0.034271489828825,0.03987277299165726,0.8395927548408508,-0.540665864944458
0,1651608969,215065104,-1.8675645374914234,-5.833040888459304,113.2374330420746,0.068359375,0.09326171875,1.02490234375,-2.44140625,-3.662109375,38.57421875,0.03352627530694008,0.04158205911517143,0.8333790898323059,-0.5501147508621216
0,1651608969,269705335,-2.2945503983601854,-5.981674342535244,110.64051998755488,0.06005859375,0.18017578125,0.93408203125,5.7373046875,3.90625,41.32080078125,0.031521301716566086,0.046124644577503204,0.8204661011695862,-0.5689588785171509
0,1651608969,329708515,-2.648994314158123,-5.912241627640656,108.26080694864157,0.1005859375,0.1220703125,1.04931640625,-8.11767578125,1.3427734375,34.48486328125,0.028253750875592232,0.04891584813594818,0.808359682559967,-0.5859723687171936
0,1651608969,373168473,-1.861170199767822,-5.531271604983916,106.78923586177315,0.12548828125,-0.43798828125,1.802734375,-40.4052734375,36.0107421875,34.72900390625,0.029055431485176086,0.04179062694311142,0.8012534379959106,-0.5961562991142273
0,1651608969,434586744,-1.1518146069355066,-5.271314178286407,104.53956962465688,-0.1513671875,-0.591796875,0.83642578125,-26.123046875,5.43212890625,35.94970703125,0.030223147943615913,0.03607981279492378,0.7897415161132812,-0.6116315722465515
0,1651608969,474010809,-0.4396428950918833,-5.2534912265340825,102.87516863714066,-0.10595703125,-0.55908203125,1.05615234375,7.62939453125,-2.38037109375,49.8046875,0.03344592824578285,0.03156505152583122,0.7809926271438599,-0.6228446960449219
0,1651608969,510360466,-0.349675803427034,-5.495507880716083,100.74115116305104,0.16943359375,-0.28271484375,0.8525390625,-16.05224609375,-15.2587890625,43.51806640625,0.03497768193483353,0.03292378783226013,0.7692034244537354,-0.6371959447860718
0,1651608969,578538473,-0.22882422384140028,-5.907996665071493,97.14766569730229,0.18115234375,0.17138671875,0.8935546875,-0.54931640625,0.732421875,63.1103515625,0.037321221083402634,0.03559301421046257,0.7487430572509766,-0.660851001739502
0,1651608969,634582370,-0.3021284553761952,-6.158192470784584,93.32242508282582,0.2080078125,0.11865234375,1.06005859375,-11.29150390625,0.6103515625,55.60302734375,0.03725997358560562,0.038779545575380325,0.726158618927002,-0.6854207515716553
0,1651608969,676395682,-0.7647269759382567,-5.918124981836976,91.7884670480785,-0.0087890625,0.607421875,0.7431640625,8.9111328125,9.70458984375,17.4560546875,0.0324285514652729,0.04071316495537758,0.7168431282043457,-0.6952890157699585
0,1651608969,714545106,-0.9964022968300348,-5.715214575747884,91.4871942339784,-0.04736328125,0.513671875,1.06884765625,3.41796875,3.173828125,5.67626953125,0.029644722118973732,0.04101023077964783,0.7150037884712219,-0.6972869634628296
0,1651608969,784073371,-1.7241094340234109,-5.576657785131828,91.2725008977974,-0.015625,0.556640625,0.9453125,4.638671875,-0.18310546875,1.28173828125,0.024266783148050308,0.04475344717502594,0.7134762406349182,-0.6988276243209839
0,1651608969,840306902,-2.3240051622690423,-5.467513923515963,91.24987248107713,-0.0654296875,0.61865234375,1.03125,1.52587890625,0.732421875,1.03759765625,0.019917963072657585,0.04782745987176895,0.7131404280662537,-0.6991041302680969
0,1651608969,900845290,-2.8870821154634854,-5.4191847856094215,91.24466104674042,0.02392578125,0.4951171875,1.02587890625,-1.8310546875,0.30517578125,0.48828125,0.016178801655769348,0.05103765055537224,0.7128867506980896,-0.6992323994636536
0,1651608969,934771043,-3.096968919459511,-5.350440212273713,91.22697768697925,0.02099609375,0.412109375,0.953125,-1.03759765625,-0.42724609375,0.48828125,0.014461356215178967,0.0519271194934845,0.7127155661582947,-0.6993789672851562
0,1651608969,994472428,-3.4587271140848865,-5.0294238826040525,91.3052311643001,-0.02880859375,0.28564453125,1.09912109375,0.732421875,1.5869140625,-0.3662109375,0.01028735563158989,0.05221591517329216,0.7131752371788025,-0.6989626288414001
0,1651608970,32620796,-3.8299918648178615,-4.882603416865928,91.35590433775242,0.00732421875,0.21337890625,1.01220703125,-2.0751953125,0.0,-0.54931640625,0.007130295969545841,0.05363016203045845,0.7133808732032776,-0.6986849308013916
0,1651608970,98421172,-3.9534688784069982,-4.299876009429358,91.40320339775475,0.01123046875,0.06103515625,1.0166015625,-0.9765625,0.18310546875,-0.06103515625,0.0027604764327406883,0.05085466057062149,0.7138791084289551,-0.69841468334198
0,1651608970,135709081,-3.8522262650003682,-3.845536094708341,91.40511585072235,0.00927734375,0.05224609375,1.02197265625,-1.220703125,-0.244140625,-0.42724609375,0.0005407138378359377,0.04746157303452492,0.7141292095184326,-0.6984029412269592
0,1651608970,195230272,-3.7306241383384,-3.2403036408434023,91.4297523430586,-0.01611328125,0.05029296875,1.00830078125,-0.1220703125,-0.3662109375,-0.48828125,-0.002489011036232114,0.04302317649126053,0.7145661115646362,-0.6982393860816956
0,1651608970,254815047,-3.4513532845456227,-2.5627717136231745,91.45811811868165,-0.00732421875,0.0400390625,0.98193359375,-0.732421875,1.03759765625,-0.8544921875,-0.005010656081140041,0.03716091066598892,0.7150730490684509,-0.6980434656143188
0,1651608970,321121381,-2.348444006006171,-1.8970715950361132,91.39651664255732,0.109375,-0.6357421875,1.595703125,-0.48828125,7.62939453125,1.28173828125,-0.002465868601575494,0.0262236837297678,0.7151862382888794,-0.698437511920929
0,1651608970,353689133,-2.44613983024286,-1.9038290000027829,91.29954844691065,0.251953125,-0.0732421875,1.5185546875,-10.009765625,12.51220703125,5.4931640625,-0.003041865536943078,0.026872001588344574,0.7145707607269287,-0.6990403532981873
0,1651608970,414794984,-2.102227639258259,-1.8629426338574404,91.06715809059013,0.009765625,0.27734375,0.6015625,28.50341796875,-10.43701171875,1.89208984375,-0.0012486736522987485,0.024475567042827606,0.7132378220558167,-0.700493574142456
0,1651608970,475106905,-1.6660091769006378,-1.8947625642098256,90.7512276905312,0.03076171875,-0.0048828125,0.70263671875,8.97216796875,-7.8125,4.2724609375,0.0015555503778159618,0.021959086880087852,0.7113857865333557,-0.7024568915367126
0,1651608970,515380421,-1.589329951461784,-1.9686312735269251,90.41989521389387,-0.05908203125,-0.0517578125,0.6953125,10.55908203125,-5.55419921875,9.1552734375,0.002420959062874317,0.021942755207419395,0.7093522548675537,-0.7045084238052368
0,1651608970,570347888,-0.6124321135803668,-1.8670932544386925,89.74780459956462,-0.1083984375,-0.67822265625,1.23046875,-28.01513671875,2.01416015625,13.36669921875,0.007708255667239428,0.01531614176928997,0.7053834199905396,-0.7086185812950134
0,1651608970,634754358,-0.9164896171494146,-2.1331489728479647,88.6933941464439,-0.09228515625,0.27734375,1.130859375,2.50244140625,5.126953125,19.59228515625,0.00729242991656065,0.018900470808148384,0.6987484097480774,-0.7150806784629822
0,1651608970,674766174,-1.19103835562648,-2.1610897826386055,87.77702864663831,-0.0146484375,0.1103515625,0.904296875,2.197265625,0.9765625,21.17919921875,0.00558348186314106,0.02079414762556553,0.6929553747177124,-0.7206590175628662
0,1651608970,729947756,-1.3528659209098863,-2.0486580387110256,86.43230783303537,-0.06201171875,-0.07373046875,1.03369140625,-2.8076171875,3.7841796875,20.1416015625,0.0036381029058247805,0.021110082045197487,0.6844416260719299,-0.7287530303001404
0,1651608970,789918872,-1.0063260280855344,-1.8455062281234555,85.81562371325326,0.044921875,0.107421875,1.31298828125,-0.1220703125,-1.64794921875,4.94384765625,0.00453242426738143,0.0177732165902853,0.6806026101112366,-0.7324231266975403
0,1651608970,834956162,-1.1562704515952937,-1.7814560224599552,85.64519683308309,-0.05712890625,0.1455078125,1.17041015625,2.8076171875,-8.30078125,2.685546875,0.003166344715282321,0.018259242177009583,0.6794988512992859,-0.7334425449371338
0,1651608970,894630698,-1.1402346615279848,-1.43872460042812,85.58358852676959,-0.07763671875,0.00048828125,1.416015625,-0.54931640625,8.056640625,-3.60107421875,0.0012273875763639808,0.015971718356013298,0.6791573762893677,-0.7338178157806396
0,1651608970,930048407,-1.7740723745237599,-0.8499733396695693,86.35705280876017,-0.17041015625,0.1806640625,0.982421875,-5.43212890625,13.5498046875,-28.80859375,-0.006213996093720198,0.016001276671886444,0.6840893030166626,-0.7291963696479797
0,1651608970,974647835,-1.9761472563782896,-0.28643099979663983,88.2143451686267,-0.19482421875,0.06787109375,0.8681640625,3.7841796875,-1.15966796875,-49.37744140625,-0.010642577894032001,0.013796557672321796,0.695866048336029,-0.7179602384567261
0,1651608971,34791722,-2.41066873689228,0.5975513725347303,91.39259611397372,-0.0986328125,0.13232421875,1.05126953125,-3.7841796875,-1.953125,-50.29296875,-0.018423276022076607,0.011412412859499454,0.7155561447143555,-0.6982190012931824
0,1651608971,96368683,-2.1698648681747796,0.8474409403130814,94.03428788869205,-0.03125,0.005859375,1.0869140625,3.7841796875,-8.97216796875,-25.0244140625,-0.01831788942217827,0.008810281753540039,0.7315020561218262,-0.6815362572669983
0,1651608971,158126990,-2.7168697459219477,0.4901068406400234,94.78288345191461,0.0810546875,0.23681640625,1.12939453125,6.89697265625,1.953125,-6.591796875,-0.019196070730686188,0.014553415589034557,0.7358510494232178,-0.6767147779464722
0,1651608971,194742539,-3.075316579460336,0.716368489562626,95.17210861195696,-0.0556640625,0.06396484375,1.02197265625,-10.07080078125,2.5634765625,-11.8408203125,-0.02271241508424282,0.015595926903188229,0.7381240725517273,-0.6741021871566772
0,1651608971,250669602,-3.587290484171567,1.3799736610651976,96.62966415064851,-0.068359375,0.21533203125,1.04150390625,0.91552734375,6.34765625,-37.90283203125,-0.02980295941233635,0.015368780121207237,0.7466409802436829,-0.6643815040588379
0,1651608971,291753913,-3.807770698126871,2.0701391970941274,98.70334373361024,-0.1982421875,0.0859375,0.9248046875,2.25830078125,3.72314453125,-53.89404296875,-0.03533666580915451,0.013441970571875572,0.7585704922676086,-0.6504931449890137
0,1651608971,354912750,-3.0100099391546706,2.6653052327829365,102.18997088979415,-0.048828125,-0.4375,0.6279296875,-3.662109375,-1.15966796875,-58.9599609375,-0.034582458436489105,0.005831882823258638,0.7780929803848267,-0.6271694898605347
0,1651608971,394637715,-2.513354868091309,3.1624108828881075,104.97875761847787,-0.033203125,-0.41357421875,0.19921875,6.34765625,8.97216796875,-86.24267578125,-0.035232335329055786,0.0005922295385971665,0.7931162118911743,-0.6080502867698669
0,1651608971,464018522,-1.313683260075639,4.105213056763056,111.38871256961642,-0.4892578125,0.00048828125,0.82666015625,10.009765625,-0.3662109375,-82.763671875,-0.03604143112897873,-0.010721934027969837,0.825689971446991,-0.5628696084022522
0,1651608971,494489062,-1.4901786566016475,4.284666458808209,114.07062732835695,-0.16015625,0.091796875,1.0283203125,1.64794921875,5.55419921875,-84.65576171875,-0.03843188285827637,-0.009435960091650486,0.8386132717132568,-0.5432878732681274
0,1651608971,550748162,-1.690321875581533,4.927225469600444,118.90097126033581,-0.2109375,0.17138671875,1.04296875,-1.52587890625,-2.74658203125,-70.00732421875,-0.044504549354314804,-0.009155030362308025,0.8606230020523071,-0.5072117447853088
0,1651608971,614743459,-2.0589976644539556,4.391206310803007,121.84158626407974,0.0283203125,0.01318359375,0.94384765625,-1.03759765625,-1.220703125,-30.21240234375,-0.04220252111554146,-0.002926036948338151,0.873500645160675,-0.4849814176559448
0,1651608971,651012571,-2.126203310792296,4.423118235265775,122.57823582644396,0.111328125,0.07275390625,2.18408203125,33.87451171875,8.85009765625,-7.26318359375,-0.04274550452828407,-0.0022744068410247564,0.8765948414802551,-0.47932174801826477
0,1651608971,715870598,-2.5629877183556764,4.1111873378527015,123.204318286524,-0.23193359375,0.0078125,0.7978515625,9.6435546875,3.2958984375,-9.27734375,-0.042174503207206726,0.0026057776995003223,0.8792620301246643,-0.4744604825973511
0,1651608971,754873634,-2.7711076377907844,4.3357643846495435,123.72874021099759,-0.0966796875,0.1279296875,1.103515625,-2.9296875,6.2255859375,-25.87890625,-0.044742174446582794,0.0034747777972370386,0.881376326084137,-0.4702785313129425
0,1651608971,817769908,-2.7931023410221063,5.218422900901121,126.78828246856978,-0.23974609375,0.15380859375,0.97900390625,5.9814453125,4.94384765625,-66.71142578125,-0.05159463733434677,0.0013869134709239006,0.8934130668640137,-0.44626131653785706
0,1651608971,866473326,-2.756927311300192,6.210935618442246,131.03309477357095,-0.2119140625,0.109375,0.85888671875,8.97216796875,3.11279296875,-76.66015625,-0.059243619441986084,-0.0005837714998051524,0.9090216755867004,-0.4125160872936249
0,1651608971,917524422,-2.3600734702851756,6.760375672071935,134.94863731906418,-0.1240234375,0.10009765625,1.029296875,20.99609375,-7.32421875,-76.5380859375,-0.062327172607183456,-0.0035932851023972034,0.9223706126213074,-0.38122838735580444
0,1651608971,970184243,-2.2157919139275917,7.43429635021193,140.16340478809886,-0.306640625,-0.296875,0.7421875,-2.9296875,-7.568359375,-81.23779296875,-0.06751461327075958,-0.003942135255783796,0.9384531378746033,-0.33872100710868835
0,1651608972,31261549,-1.5600911922854288,7.388075606324808,145.44199354473815,0.00732421875,-0.24462890625,1.2880859375,-14.2822265625,8.056640625,-78.43017578125,-0.06555036455392838,-0.006162560079246759,0.9530580639839172,-0.2955429255962372
0,1651608972,77095938,-1.8157483745701795,7.264859847471424,148.26368129465382,-0.048828125,0.384765625,0.99365234375,13.18359375,-10.55908203125,-52.67333984375,-0.06525713205337524,-0.0021104388870298862,0.9601149559020996,-0.2718755900859833
0,1651608972,131539302,-1.9943061680604146,6.94689405103982,150.51936492842887,-0.0576171875,0.09521484375,0.94921875,1.220703125,-3.47900390625,-33.0810546875,-0.06300292909145355,0.0013860036851838231,0.9654344916343689,-0.2529129385948181
0,1651608972,174869178,-2.4874199994825363,6.920098365152214,151.89913144266316,-0.05712890625,0.3037109375,1.01904296875,3.7841796875,-2.0751953125,-31.79931640625,-0.06379303336143494,0.006368694361299276,0.9684039950370789,-0.24100543558597565
0,1651608972,235031176,-2.63083156049459,6.889878193169492,153.5438956363156,0.01025390625,0.13720703125,1.03759765625,3.2958984375,-2.62451171875,-12.939453125,-0.06372308731079102,0.008560373447835445,0.9717675447463989,-0.22701101005077362
0,1651608972,275607736,-3.009934593630389,6.451982385762104,153.73953957490144,-0.0302734375,0.14892578125,1.0634765625,3.7841796875,-6.77490234375,3.90625,-0.06074101850390434,0.012757275253534317,0.972313404083252,-0.22528763115406036
0,1651608972,311487979,-3.3548958589828217,5.91581893921845,153.07403326293206,0.0869140625,0.2236328125,1.02978515625,1.64794921875,-5.31005859375,25.20751953125,-0.056968946009874344,0.01642172411084175,0.971160352230072,-0.23093821108341217
0,1651608972,374880132,-3.8632834874929727,4.596757438779956,150.09071591649723,0.19384765625,0.17431640625,0.94091796875,2.74658203125,-9.46044921875,60.85205078125,-0.04741448163986206,0.022196270525455475,0.9651535153388977,-0.25639429688453674
0,1651608972,431208673,-3.7474571395478966,3.7804657362592757,146.03094709649002,-0.00390625,-0.28466796875,0.63916015625,3.7841796875,-2.197265625,66.162109375,-0.041075266897678375,0.021623611450195312,0.95566725730896,-0.29076698422431946
0,1651608972,474699126,-3.9304349192047763,3.2087556373973483,142.89976981490273,0.2529296875,0.0654296875,0.9609375,-1.953125,2.99072265625,75.0732421875,-0.037433214485645294,0.023596500977873802,0.947422206401825,-0.31691214442253113
0,1651608972,535111656,-3.0395191311334764,2.762213237387547,138.01968161519866,0.64013671875,-0.33740234375,1.68701171875,-10.3759765625,8.97216796875,82.58056640625,-0.031992726027965546,0.016123902052640915,0.9332714080810547,-0.35738086700439453
0,1651608972,575028816,-2.6978969745115333,2.4561178828466024,135.14753242769496,0.19970703125,-0.580078125,1.3779296875,-7.62939453125,6.34765625,80.87158203125,-0.028784504160284996,0.013582093641161919,0.9240955710411072,-0.38083407282829285
0,1651608972,630367519,-2.837131661402713,1.728813299927434,129.90049914502112,-0.0380859375,0.20849609375,1.4716796875,0.244140625,-1.64794921875,84.89990234375,-0.024143654853105545,0.0160394087433815,0.9057179093360901,-0.4228888750076294
0,1651608972,676196820,-2.9415116795159055,0.8249913358108659,125.80022730323573,0.17822265625,-0.24755859375,0.8447265625,-5.9814453125,-5.18798828125,94.78759765625,-0.01809883676469326,0.01956973597407341,0.8899815678596497,-0.45521676540374756
0,1651608972,735403030,-3.0115209050651246,-0.10720271384961945,119.84667925281578,0.3193359375,-0.0009765625,1.13916015625,5.92041015625,0.06103515625,94.23828125,-0.012359878979623318,0.0232080090790987,0.865044116973877,-0.5010063648223877
0,1651608972,793393480,-3.483588362333498,-0.8885635349541712,116.29446179003223,0.244140625,0.1162109375,0.92041015625,10.3759765625,-9.27734375,95.947265625,-0.009456968866288662,0.029907504096627235,0.8488646149635315,-0.5276787877082825
0,1651608972,835384907,-3.433669284454225,-1.8499520409428993,110.21995791960052,0.27880859375,0.30029296875,1.15380859375,18.85986328125,-12.51220703125,94.05517578125,-0.003899418981745839,0.03380127623677254,0.8194997906684875,-0.572068452835083
0,1651608972,895705147,-2.4436305894965265,-2.045003033731423,103.800522665894,0.44873046875,-0.38232421875,1.19873046875,16.7236328125,7.38525390625,91.30859375,0.0008848337456583977,0.027785753831267357,0.7863988280296326,-0.6170931458473206
0,1651608972,955061696,-2.0792555786453906,-2.4737583404820414,99.39255080199955,0.33203125,-0.41552734375,0.53076171875,-11.41357421875,17.51708984375,49.74365234375,0.0047258175909519196,0.02779415249824524,0.7620697617530823,-0.6468809247016907
0,1651608972,989788547,-2.1334343466892243,-2.1854441027847558,98.48345262347084,0.2783203125,0.0478515625,0.80078125,4.8828125,6.53076171875,14.16015625,0.0022907701786607504,0.026547346264123917,0.7569699883460999,-0.6529062390327454
