,s,ns,x,y,q.x,q.y,q.z,q.w
0,1651608967,812162725,2.8773577037333857,1.2192427510181205,0.0,0.0,0.3566041586336193,0.9342555721242494
0,1651608967,871644651,2.9118567387323893,1.250803297889772,0.0,0.0,0.39398182853566643,0.9191182289475565
0,1651608967,938252077,2.9511993311145184,1.2946549590013154,0.0,0.0,0.4228860361117085,0.9061828736307738
0,1651608967,995186962,2.9641629210954803,1.3788007503641009,0.0,0.0,0.4606924089023278,0.8875598596037173
0,1651608968,59373621,3.003013128341579,1.4273619255878325,0.0,0.0,0.4875383087119466,0.8731015963439162
0,1651608968,128753051,3.032231426774133,1.4932437738069562,0.0,0.0,0.5283285950495714,0.8490399847197693
0,1651608968,186541099,3.038735986582569,1.5960612092922306,0.0,0.0,0.5583582929144352,0.8295999136533693
0,1651608968,218415882,3.0346375013529583,1.652626857262744,0.0,0.0,0.578846649753962,0.8154364206169687
0,1651608968,284703688,3.078051216702739,1.7393478324342768,0.0,0.0,0.5916169293733069,0.8062192064686251
0,1651608968,330624894,3.0827433788685275,1.830692783887145,0.0,0.0,0.593317382180098,0.8049686229928192
0,1651608968,402319938,3.1217813076792695,1.9087181185375242,0.0,0.0,0.5971672703028359,0.8021167317037213
0,1651608968,442884466,3.1293984787115265,1.9636196246512851,0.0,0.0,0.6098014470995929,0.7925542221925528
0,1651608968,504530580,3.110086560522402,2.037069695388873,0.0,0.0,0.6293053070683762,0.7771581759819405
0,1651608968,544706655,3.1185922292762136,2.0866586380629375,0.0,0.0,0.6518588640718116,0.7583403070726278
0,1651608968,584493604,3.131222706570601,2.0950862148036253,0.0,0.0,0.6636046300036001,0.7480834813293132
0,1651608968,643794600,3.133537664024424,2.1888014974100654,0.0,0.0,0.6942612484043096,0.7197230849181437
0,1651608968,721028981,3.11572496250644,2.2696861362118623,0.0,0.0,0.7129130923249434,0.7012523959258083
0,1651608968,755167057,3.0885022617791673,2.321094855997348,0.0,0.0,0.7278362464853783,0.6857509739709275
0,1651608968,796354889,3.0545734685308292,2.3453498369753216,0.0,0.0,0.7450484904213827,0.6670103049584908
0,1651608968,842742372,3.0821561142025025,2.37622766793402,0.0,0.0,0.7529042491908239,0.658130071908587
0,1651608968,893997311,3.0072273680928423,2.4329859938639573,0.0,0.0,0.7769433809133167,0.6295704748914015
0,1651608968,939480495,3.002886327883079,2.461003700370826,0.0,0.0,0.7842550968933726,0.6204385086346323
0,1651608968,985039679,2.973662756001848,2.488942418623282,0.0,0.0,0.800873599596899,0.5988334304868975
0,1651608969,51707139,2.9527507178848995,2.5222962501537745,0.0,0.0,0.8210838170330055,0.5708076430869772
0,1651608969,90212760,2.9189525152272755,2.5777458863678535,0.0,0.0,0.8313830009110156,0.5556998342596426
0,1651608969,137809635,2.9008228686139965,2.593828181213975,0.0,0.0,0.8335188384911756,0.5524910369230632
0,1651608969,209040546,2.8648794783201157,2.653084187962638,0.0,0.0,0.8406028198268962,0.5416520094110893
0,1651608969,249842804,2.8427980851526153,2.6885619086121304,0.0,0.0,0.8491727013523518,0.5281152556762108
0,1651608969,290777577,2.8458733358443755,2.7091179793922575,0.0,0.0,0.855737344433451,0.517410472779577
0,1651608969,358666556,2.828487498761755,2.7520596445735834,0.0,0.0,0.8692045543625848,0.49445266980302616
0,1651608969,395539260,2.7886403908309787,2.7495115681106754,0.0,0.0,0.8720603225444373,0.48939839991942335
0,1651608969,433420969,2.771844959711103,2.7915940482079318,0.0,0.0,0.8798648435238525,0.4752240073173351
0,1651608969,509167938,2.703489929905165,2.8429456835919167,0.0,0.0,0.8902490944082262,0.45547398378538945
0,1651608969,575003227,2.668233035783393,2.907222906903978,0.0,0.0,0.9001647855841559,0.4355494906370923
0,1651608969,613408846,2.6266488404959762,2.962673136138139,0.0,0.0,0.9108829109364242,0.4126649034797924
0,1651608969,660651413,2.535714270627004,2.9984763484342127,0.0,0.0,0.9221124271899015,0.3869220485084154
0,1651608969,714593843,2.4592859330475694,3.0818254309389945,0.0,0.0,0.9301219026137012,0.36725093094268463
0,1651608969,772855561,2.428001969198001,3.132855226313248,0.0,0.0,0.9314472434222385,0.3638763975873031
0,1651608969,823864640,2.3809639698495855,3.1533627728361933,0.0,0.0,0.9310253643077231,0.3649544780046843
0,1651608969,884326163,2.3540318663261663,3.1544699469333306,0.0,0.0,0.9323285678287193,0.36161228077935786
0,1651608969,925149798,2.3441765521320272,3.165699204075003,0.0,0.0,0.932253654546125,0.36180536699362875
0,1651608969,981504675,2.343130857776946,3.186169891506501,0.0,0.0,0.9323476431618356,0.36156309586373797
0,1651608970,39184017,2.349337293646522,3.1968634223982084,0.0,0.0,0.9329388294936208,0.3600349155610782
0,1651608970,81184660,2.3347443941268975,3.192032589009324,0.0,0.0,0.9328487064449917,0.36026835953758923
0,1651608970,151403205,2.3574954966632435,3.195771549823981,0.0,0.0,0.933153906674933,0.3594771014366706
0,1651608970,198623244,2.354269101646776,3.185491606866445,0.0,0.0,0.9333055693530405,0.3590831577985757
0,1651608970,214331800,2.360386506804392,3.1982709668237357,0.0,0.0,0.9335088011804545,0.35855448417030106
0,1651608970,298233660,2.3504711269339102,3.181571195682747,0.0,0.0,0.9322821444841278,0.36173194920559026
0,1651608970,332155669,2.3468550292667145,3.1852637254362426,0.0,0.0,0.9325532644793104,0.36103242085577475
0,1651608970,405223915,2.3360321996845026,3.196439157198669,0.0,0.0,0.9336799475195017,0.35810858074050766
0,1651608970,447741909,2.325030828546566,3.2142717489272328,0.0,0.0,0.9335620558116051,0.3584158031516042
0,1651608970,526719064,2.2922435574145346,3.229092833112151,0.0,0.0,0.9346568323395548,0.35555112960162205
0,1651608970,578452313,2.2512496539851377,3.234452230381899,0.0,0.0,0.9362358204034769,0.3513722934345118
0,1651608970,611006337,2.235861977720651,3.271725470023829,0.0,0.0,0.9378897646147686,0.34693340777569126
0,1651608970,681451029,2.1995114065316637,3.3003862963747905,0.0,0.0,0.9424277646173295,0.3344097912417989
0,1651608970,719580901,2.1756097247223742,3.317955548241031,0.0,0.0,0.9450172202683806,0.3270205702952383
0,1651608970,752595507,2.1355546646567274,3.333397870576072,0.0,0.0,0.9460431346949908,0.32404071857789024
0,1651608970,823384620,2.095036723537526,3.362042678493888,0.0,0.0,0.9487429300429379,0.31604881378284144
0,1651608970,864670405,2.054539479981293,3.3950534966668586,0.0,0.0,0.9491353608723987,0.3148683323893043
0,1651608970,907575347,1.995840020955749,3.415611127377813,0.0,0.0,0.9492354436515843,0.31456648345871174
0,1651608970,971486226,1.939516715642509,3.472002848503766,0.0,0.0,0.9465383400993347,0.3225913370225497
0,1651608971,16511292,1.9383144379373731,3.504468582536875,0.0,0.0,0.9436961599217899,0.3308134787895855
0,1651608971,59345993,1.9149397172713871,3.5371227033861183,0.0,0.0,0.9363553622801233,0.3510536077713189
0,1651608971,126486579,1.844784652016277,3.6072810591046367,0.0,0.0,0.925344272345255,0.3791279172493508
0,1651608971,170576656,1.8373551114372446,3.6230974181482396,0.0,0.0,0.9243745524670983,0.381486155386079
0,1651608971,241395370,1.7882507150196356,3.6785934203608512,0.0,0.0,0.9218166524025412,0.38762618507187124
0,1651608971,281207408,1.7748734621023534,3.6951800390418055,0.0,0.0,0.9184549210046199,0.3955256731015035
0,1651608971,324569476,1.7407900996414303,3.724637643194915,0.0,0.0,0.9142408449960296,0.4051711704217683
0,1651608971,369634446,1.7281660489002668,3.7659679329028,0.0,0.0,0.90504563013971,0.42531448054941096
0,1651608971,420336738,1.6790103503966232,3.8329782123488743,0.0,0.0,0.8840150816702236,0.46745837823231706
0,1651608971,466439673,1.6554591641645993,3.8614531681247213,0.0,0.0,0.874546037816294,0.4849424994159836
0,1651608971,540810177,1.6506905602666504,3.991986033096063,0.0,0.0,0.8480449127084912,0.5299243587808051
0,1651608971,584687804,1.6178291339612418,4.064498975025577,0.0,0.0,0.8295598200992907,0.5584178586657419
0,1651608971,643539129,1.616253758187583,4.189393709382146,0.0,0.0,0.8176393033369695,0.5757308135219402
0,1651608971,694115915,1.5752298663214304,4.242697996713749,0.0,0.0,0.8113215724221756,0.584600124976388
0,1651608971,751545750,1.5548292467136933,4.351503603166357,0.0,0.0,0.8082242680733879,0.5888748020566311
0,1651608971,800716502,1.533926288212136,4.426542608726312,0.0,0.0,0.8024143688473813,0.5967672751309834
0,1651608971,855719522,1.5206901138754039,4.486565425104271,0.0,0.0,0.7857088852260136,0.6185964336115227
0,1651608971,916992991,1.5018927534465474,4.566457712344397,0.0,0.0,0.7639109644496075,0.6453216549858454
0,1651608971,956021979,1.524915363803326,4.611641254083405,0.0,0.0,0.7413277693755175,0.6711431578677678
0,1651608972,16484557,1.4997416355759048,4.709419736627805,0.0,0.0,0.7158156903284816,0.6982892649035637
0,1651608972,70838864,1.5106789042597788,4.828977693546345,0.0,0.0,0.675437843854238,0.7374169235171769
0,1651608972,132506131,1.4987451662497278,4.952158221711883,0.0,0.0,0.6595621019139922,0.7516500739830979
0,1651608972,177518076,1.5202751608579836,5.01096275906538,0.0,0.0,0.6559534583659925,0.7548013384048111
0,1651608972,220500011,1.5350351584757547,5.051912929019605,0.0,0.0,0.6443128597456094,0.7647620144636073
0,1651608972,271876136,1.5770641545756865,5.114625493592277,0.0,0.0,0.634395438414529,0.7730086854097032
0,1651608972,309841718,1.5771414570865305,5.125536529249194,0.0,0.0,0.632566600927975,0.7745059685957417
0,1651608972,374530367,1.5872819713436799,5.186200948478736,0.0,0.0,0.6468772033079371,0.7625941803085713
0,1651608972,427456528,1.5876758441003436,5.234834586957833,0.0,0.0,0.6689516499356576,0.743305919556922
0,1651608972,467977439,1.5956165215500486,5.260817900878717,0.0,0.0,0.6790612933666641,0.7340815757469965
0,1651608972,535398284,1.572363875525102,5.33914277433294,0.0,0.0,0.7117235327218413,0.7024596877899415
0,1651608972,577905461,1.575247724177399,5.377819384545467,0.0,0.0,0.7353118291753066,0.6777289383484114
0,1651608972,612763482,1.5723685198454933,5.426120156989216,0.0,0.0,0.7492122732476437,0.662329955245192
0,1651608972,646143693,1.5511614529932911,5.515356824015692,0.0,0.0,0.7734651977336752,0.6338387712145784
0,1651608972,714966252,1.500399651181339,5.586787529940544,0.0,0.0,0.7959254136296655,0.6053946943428278
0,1651608972,752371571,1.473971422411688,5.674637137139815,0.0,0.0,0.823764360697646,0.566932339917559
0,1651608972,831897949,1.4033414233431967,5.780290209892113,0.0,0.0,0.8558547284939516,0.5172162833037495
0,1651608972,871232637,1.3587499527678524,5.830486295350353,0.0,0.0,0.8674255367684638,0.497567018764249
0,1651608972,936261451,1.2987082205662055,5.868338046622561,0.0,0.0,0.8970981970020625,0.44183121770156614
0,1651608973,515311,1.1946179129794154,5.962601638669022,0.0,0.0,0.9094159529107058,0.4158877547987113
0,1651608973,39826382,1.1430655184423897,6.023074284248566,0.0,0.0,0.9137769138653584,0.40621638530061943
0,1651608973,99303668,1.0431263050974546,6.143358875344646,0.0,0.0,0.9088930655577764,0.41702925003048363
0,1651608973,134477406,0.9949559745473957,6.197467394863189,0.0,0.0,0.9029692031734602,0.42970526889984306
0,1651608973,202206927,0.9171173289533243,6.3283406485980125,0.0,0.0,0.8854579108983599,0.4647195799915387
0,1651608973,260698504,0.8679800034712541,6.4533378532844035,0.0,0.0,0.8530543649343685,0.5218220486587563
0,1651608973,292717480,0.8414672410788858,6.534646555411935,0.0,0.0,0.8399620061247092,0.542645213990646
0,1651608973,350205332,0.8294261480270766,6.670904673812566,0.0,0.0,0.7941544927238856,0.6077159218635528
0,1651608973,391936563,0.8235261131498719,6.756207218148317,0.0,0.0,0.7793919269624159,0.6265366902151958
0,1651608973,448155758,0.8168725124664105,6.91110984469726,0.0,0.0,0.7276012305198293,0.6860003275116058
0,1651608973,490385716,0.8311268671204123,6.9567737796615665,0.0,0.0,0.7091923897096879,0.7050150029452297
0,1651608973,554406965,0.8533877564482732,7.090358511373965,0.0,0.0,0.6556641496023701,0.755052662352899
0,1651608973,594253627,0.8499715562941699,7.169464181841467,0.0,0.0,0.6334224603033368,0.7738061687420615
0,1651608973,658069209,0.9348291670560517,7.276698939758561,0.0,0.0,0.5871632456451765,0.8094685435292851
0,1651608973,695562113,0.9657381497253894,7.323818686894665,0.0,0.0,0.5825860929196065,0.8127689981394883
0,1651608973,759477217,0.9858817705585297,7.454406796222603,0.0,0.0,0.5903591764301079,0.8071406586244833
0,1651608973,795066896,0.9909524142247739,7.51740111285627,0.0,0.0,0.6013794347632372,0.79896356327673
0,1651608973,859550903,1.0565608245364846,7.640511414351936,0.0,0.0,0.6386015702033082,0.7695375458896526
0,1651608973,912304709,1.0564863571613057,7.789681256139172,0.0,0.0,0.6900523154260064,0.7237594918031869
0,1651608973,966842826,1.030933961896724,7.906315072239667,0.0,0.0,0.7240046600547895,0.6897950798744137
0,1651608974,13745292,1.0110532159622172,7.972060171048068,0.0,0.0,0.752568581778354,0.6585138796715807
0,1651608974,53277327,1.0005343312716515,8.053530438895866,0.0,0.0,0.7832079235061388,0.621759880144419
0,1651608974,98389562,0.9644997599859961,8.127772803179505,0.0,0.0,0.7974655231602474,0.6033645161680895
0,1651608974,150335229,0.895028850225149,8.241957918525717,0.0,-0.0,-0.8369235631573935,-0.5473197871737622
0,1651608974,170882121,0.8846846197808311,8.273772586416838,0.0,-0.0,-0.8363656058009289,-0.5481720290504115
0,1651608974,215755889,0.8493734327754104,8.33052646415328,0.0,-0.0,-0.8599817798184012,-0.5103247381622559
0,1651608974,281148739,0.7632101993742464,8.450092525438192,0.0,-0.0,-0.8940717603647911,-0.4479237516790146
0,1651608974,326915991,0.7000019249556957,8.492788591931568,0.0,-0.0,-0.9041445778252535,-0.42722661713567667
0,1651608974,406015004,0.5967357378418199,8.578871305820622,0.0,-0.0,-0.9243182234542328,-0.38162261697966887
0,1651608974,458395909,0.4723753953235573,8.677655354866092,0.0,-0.0,-0.9274770265795584,-0.37388014813191295
0,1651608974,510220519,0.3830737221869416,8.758178205576293,0.0,-0.0,-0.9281468661343205,-0.3722141787802281
0,1651608974,575010770,0.2794759798393851,8.86038440242191,0.0,0.0,0.9188086068316254,0.39470336204816864
0,1651608974,612547035,0.24497799251026,8.930443336540463,0.0,0.0,0.9118191349193432,0.41059209100388255
0,1651608974,660843855,0.18477286816017335,9.009693826984288,0.0,0.0,0.8943348332880253,0.4473982632595705
0,1651608974,711571555,0.1354108061179133,9.12015136718939,0.0,0.0,0.8725944348789098,0.4884454444647387
0,1651608974,768253124,0.09275983535539156,9.270472953078295,0.0,0.0,0.8481102176560784,0.529819836083323
0,1651608974,814679616,0.05436480864764465,9.334303447862707,0.0,0.0,0.814700973476296,0.5798813014891716
0,1651608974,877074508,0.032808950645422,9.49087455751699,0.0,0.0,0.7673004045700121,0.6412878364250297
0,1651608974,911775311,0.03143616574541283,9.576623607234795,0.0,0.0,0.750433590571396,0.6609458571941597
0,1651608974,970356777,0.06686780856306652,9.714554507224568,0.0,0.0,0.7089574147969003,0.7052512913880383
0,1651608975,35898398,0.04757176012365043,9.833581829440197,0.0,0.0,0.6941984363899403,0.7197836695242272
0,1651608975,51062787,0.04841700331602138,9.875392643011578,0.0,0.0,0.6958960612597084,0.718142515050616
0,1651608975,114838849,0.05872504093964455,10.03161602594965,0.0,0.0,0.7132010633282766,0.7009595161401374
0,1651608975,173692159,0.034171645575350205,10.168411297954188,0.0,0.0,0.7410453939457023,0.6714549308120827
0,1651608975,240689830,0.005139581966915679,10.309921584627338,0.0,-0.0,-0.7871351007395272,-0.6167806199806982
0,1651608975,282942732,-0.054071025394478445,10.39063706678017,0.0,-0.0,-0.8163901515051908,-0.577500753701094
0,1651608975,315925593,-0.07533627040662651,10.482788423689403,0.0,-0.0,-0.8313612871542745,-0.555732318856109
0,1651608975,370142330,-0.13361269335392784,10.585641417650516,0.0,-0.0,-0.8599004240979072,-0.51046181114383
0,1651608975,435057863,-0.2326044165967971,10.696288438801451,0.0,-0.0,-0.8968798503633311,-0.4422742746444211
0,1651608975,471581538,-0.28505754248116966,10.745321183872052,0.0,-0.0,-0.9062676336963177,-0.42270436017916463
0,1651608975,519624563,-0.3751961591842621,10.817249243527584,0.0,-0.0,-0.9236784133239425,-0.38316861661592794
0,1651608975,570751020,-0.4634665488152735,10.879584466007886,0.0,-0.0,-0.9319130365560785,-0.36268180585304943
0,1651608975,631919560,-0.5898622951728931,10.999943731159066,0.0,-0.0,-0.9275855133727917,-0.37361091442961686
0,1651608975,670054200,-0.6360327884280784,11.077557246275422,0.0,-0.0,-0.9237872404737711,-0.3829061691039397
0,1651608975,711242800,-0.6950358327524888,11.133085841762844,0.0,0.0,0.9070550125965793,0.4210121187370018
0,1651608975,769686504,-0.7500468282243502,11.243686958685881,0.0,0.0,0.8872057611663052,0.46137396692197213
0,1651608975,806326693,-0.8006800512951692,11.347141976956465,0.0,0.0,0.8614208560299967,0.5078918278497377
0,1651608975,868057256,-0.8137055799179729,11.45892987273308,0.0,0.0,0.836472862671425,0.5480083484895749
0,1651608975,911331995,-0.8423496763974193,11.563034834393665,0.0,0.0,0.8043031326046403,0.5942192111353877
0,1651608975,972020656,-0.8669415506043835,11.665099663426462,0.0,0.0,0.7742112635703797,0.6329272622985647
0,1651608976,10105216,-0.8698543632922803,11.754832504364826,0.0,0.0,0.7403718988166563,0.6721974794973712
0,1651608976,67942000,-0.8632017018061146,11.898453458709094,0.0,0.0,0.7077066127266317,0.7065064403832404
0,1651608976,108818532,-0.8583327397523585,11.986053112430163,0.0,0.0,0.685682965622815,0.72790031642712
0,1651608976,169986752,-0.8368188834341019,12.081139260187706,0.0,0.0,0.6801011649732357,0.7331182751794199
0,1651608976,209325024,-0.8420615042937343,12.15868361069452,0.0,0.0,0.6911538390120592,0.7227076662239668
0,1651608976,274699922,-0.8537497528385486,12.272128854801476,0.0,0.0,0.7143136417973921,0.6998257076888124
0,1651608976,313653613,-0.8559001636580275,12.365546680194715,0.0,-0.0,-0.7420211134833862,-0.6703765114805826
0,1651608976,348812502,-0.869676568202855,12.458552721981732,0.0,-0.0,-0.7600117088520887,-0.649909380150593
0,1651608976,406146880,-0.9247139500482816,12.581383385441262,0.0,-0.0,-0.8066728108764412,-0.5909982878086039
0,1651608976,445007194,-0.9542827371944786,12.65895077616764,0.0,-0.0,-0.8196389337755161,-0.5728804571979526
0,1651608976,526379868,-1.054609362628971,12.832307495064782,0.0,-0.0,-0.8618254101681762,-0.5072050496480244
0,1651608976,573040795,-1.1204800855538917,12.930289764274258,0.0,-0.0,-0.8881561432867836,-0.4595417991238081
0,1651608976,611879893,-1.2066260821996362,13.000864513415333,0.0,-0.0,-0.9090460112947127,-0.4166957515372253
0,1651608976,674167199,-1.283626890274729,13.08996248203927,0.0,-0.0,-0.922292847543733,-0.38649178952427
0,1651608976,710932701,-1.3894169225417765,13.143793598619945,0.0,-0.0,-0.9258762448637533,-0.37782691698315385
0,1651608976,772322972,-1.4830959433026913,13.225619698244115,0.0,-0.0,-0.9269708698244649,-0.3751333182974754
0,1651608976,808451986,-1.5650603263717813,13.280386898149265,0.0,-0.0,-0.929509710071914,-0.3687976394745856
0,1651608976,876384646,-1.649682665585052,13.411639768949929,0.0,-0.0,-0.9279999573781837,-0.3725802988700412
0,1651608976,908977966,-1.7335417072885309,13.477803573511187,0.0,-0.0,-0.9188778607291853,-0.3945421106317497
0,1651608976,968347442,-1.8043744089377163,13.553569768000246,0.0,-0.0,-0.9027350510390015,-0.4301969637568486
0,1651608977,34062857,-1.8733113038944107,13.67991449325981,0.0,-0.0,-0.869878079502065,-0.4932667906942439
0,1651608977,69805978,-1.8740086073547453,13.74774985524169,0.0,-0.0,-0.8590448954343881,-0.5119002516390486
0,1651608977,134116446,-1.9211980193918972,13.88564318858549,0.0,-0.0,-0.8415789258553882,-0.5401341607009236
0,1651608977,171439748,-1.9811650869568143,13.972531474428697,0.0,0.0,0.8375843476097747,0.5463080272512092
0,1651608977,205777955,-2.0014725483232043,14.011453347030828,0.0,0.0,0.8315112464637011,0.5555079180393221
0,1651608977,252379841,-2.032248700723625,14.092107071698305,0.0,0.0,0.8270454193012676,0.562135103345086
0,1651608977,305663254,-2.05665797283767,14.199844715733047,0.0,0.0,0.8099123292607586,0.586550951675481
0,1651608977,371512175,-2.0896966015397402,14.336286878521344,0.0,0.0,0.7822268793706973,0.6229936670544738
0,1651608977,411952573,-2.0880256033689584,14.382680242315658,0.0,0.0,0.7521970384101105,0.6589382485537311
0,1651608977,462915060,-2.088163838747992,14.494753079632973,0.0,0.0,0.7262700977137267,0.6874094450666893
0,1651608977,518359941,-2.065456763793748,14.627308817411059,0.0,0.0,0.6992841957610948,0.7148437686367273
0,1651608977,553140650,-2.0122865656931874,14.718401642246583,0.0,0.0,0.6668969942131359,0.7451499172042392
0,1651608977,618513916,-1.9822692106111521,14.808548705087277,0.0,0.0,0.6344915217278047,0.7729298214298209
0,1651608977,671987476,-1.9555265905582506,14.931900065681171,0.0,0.0,0.6167115300522001,0.7871892330949873
0,1651608977,745828180,-1.9214175970545284,15.054655707415485,0.0,0.0,0.6245982224123191,0.7809462597127739
0,1651608977,785788444,-1.9526224168817279,15.129631179312895,0.0,0.0,0.6328132685837451,0.7743044408398785
0,1651608977,816162119,-1.9404695802553695,15.198691138671794,0.0,0.0,0.6575642534312223,0.7533984686800468
0,1651608977,866530615,-1.9671030006191157,15.311907764922347,0.0,-0.0,-0.6797378408812589,-0.7334551572346358
0,1651608977,908858909,-2.0007110167810516,15.39315270434383,0.0,-0.0,-0.7011865042058278,-0.712977900302394
0,1651608977,978951373,-2.030478648900749,15.467417187820319,0.0,-0.0,-0.7147727198404942,-0.6993568180634421
0,1651608978,37116258,-2.0495096325438817,15.523845945233578,0.0,-0.0,-0.721310003858768,-0.6926123579126091
0,1651608978,81610053,-2.061824768597538,15.54151321972814,0.0,-0.0,-0.7228619222438529,-0.6909925045685531
0,1651608978,139218514,-2.002850507688607,15.55285529208568,0.0,-0.0,-0.7323356861021034,-0.6809437883271727
0,1651608978,192051585,-2.0463021151519434,15.532857623715731,0.0,-0.0,-0.7233806446477008,-0.6904494499592833
0,1651608978,233769152,-2.0522534612058463,15.54056425516734,0.0,-0.0,-0.7228471401000646,-0.6910079681517122
0,1651608978,297085048,-2.065442743110348,15.56043397653943,0.0,-0.0,-0.7208045208003822,-0.6931384008938846
0,1651608978,333848054,-2.0586527543607644,15.55761037411707,0.0,-0.0,-0.7220572125373436,-0.6918333483020326
0,1651608978,392147149,-2.0679681466082873,15.555826679200038,0.0,-0.0,-0.7216876959806675,-0.6922188017311547
0,1651608978,434455603,-2.0560526570708104,15.533738036820338,0.0,-0.0,-0.7219919205687463,-0.691901486220006
0,1651608978,474818048,-2.0482972728731244,15.530880509428853,0.0,-0.0,-0.7254582707944157,-0.6882661529786106
0,1651608978,536345344,-2.032121882033272,15.546533551229231,0.0,-0.0,-0.7309260174686214,-0.682456707042623
0,1651608978,574546961,-2.0130812502749174,15.549325931059672,0.0,-0.0,-0.7337487856990311,-0.6794208706576486
0,1651608978,641931998,-2.0153409376241767,15.559075741270673,0.0,-0.0,-0.7349885533338784,-0.6780795133818546
0,1651608978,677565934,-2.009138049043821,15.5580052479973,0.0,-0.0,-0.7357006010266866,-0.6773068917772594
0,1651608978,717153425,-2.0218312954276554,15.562981288455207,0.0,-0.0,-0.7350263065698324,-0.6780385893518973
0,1651608978,780336743,-2.0562502333252013,15.573646650694513,0.0,-0.0,-0.733663368271289,-0.6795131066115112
0,1651608978,839845805,-2.055248792563338,15.577611391213333,0.0,-0.0,-0.7333424529530421,-0.6798594315715677
0,1651608978,888959660,-2.0516677685667437,15.570294412844738,0.0,-0.0,-0.7344493857229276,-0.6786634657996659
0,1651608978,951907807,-2.048339712017691,15.585234631572963,0.0,-0.0,-0.7362705384496844,-0.6766872942585902
0,1651608978,994644683,-2.0366298707382877,15.586505676820707,0.0,-0.0,-0.7401430557264806,-0.6724494457279802
0,1651608979,22440756,-2.028875095309791,15.594352822237695,0.0,-0.0,-0.7459728494903488,-0.6659763568049916
0,1651608979,76104462,-2.047586793937274,15.583748488814125,0.0,-0.0,-0.7477286343889823,-0.6640044347101814
0,1651608979,130166574,-2.040628199593763,15.602690129115338,0.0,-0.0,-0.7544929068671334,-0.6563082000761404
0,1651608979,169712240,-2.043236036661206,15.610078792850434,0.0,-0.0,-0.7582406930072457,-0.6519747322311592
0,1651608979,245239655,-2.0671316621674527,15.624029096393723,0.0,-0.0,-0.759190228384432,-0.6508688017762059
0,1651608979,289557127,-2.067838121543958,15.632869611434616,0.0,-0.0,-0.7604775809418397,-0.6493641881755166
0,1651608979,347869214,-2.0796178616227246,15.636893598646468,0.0,-0.0,-0.7598475341153864,-0.6501013189486441
0,1651608979,407521926,-2.0643006487907103,15.63903023834828,0.0,-0.0,-0.7607058478033171,-0.6490967671448046
0,1651608979,452309516,-2.0689762152708,15.662717882333185,0.0,-0.0,-0.768187196139077,-0.6402252976007612
0,1651608979,492963453,-2.0686911460785042,15.66558531702298,0.0,-0.0,-0.7755484017538297,-0.6312881089780484
0,1651608979,545946351,-2.0920431208395436,15.719313975528797,0.0,-0.0,-0.7898216353644926,-0.6133365995195121
0,1651608979,606671141,-2.1519805393637474,15.78408567909389,0.0,-0.0,-0.8146693220320217,-0.5799257674391491
0,1651608979,683133767,-2.1706106043889446,15.826855572591855,0.0,-0.0,-0.8343221485777413,-0.551277201045555
0,1651608979,713027788,-2.205625534755036,15.874102427078455,0.0,-0.0,-0.8555312286925189,-0.5177512112316773
0,1651608979,770940990,-2.2536026757643084,15.936330114174151,0.0,-0.0,-0.8738087522983181,-0.4862697444905005
0,1651608979,808696041,-2.30875439313061,16.002942008705514,0.0,-0.0,-0.8826534922958498,-0.47002426803085423
