,s,ns,vx,vy,vz,wx,wy,wz,x,y,q.x,q.y,q.z,q.w
0,1651608966,696524883,0.8569333333333333,0.0,0.0,0.8569333333333333,0.0,0.0,3.201744116210863,-0.08999563350394703,0.0,0.0,-0.03170930415602372,0.999497133577651
0,1651608966,751884483,0.8242666666666667,0.0,0.0,0.8242666666666667,0.0,0.0,3.247874638123037,-0.0924258448570384,0.0,0.0,-0.022998675030082776,0.9997354954921129
0,1651608966,823948684,0.7993333333333333,0.0,0.0,0.7993333333333333,0.0,0.0,3.3060383595990683,-0.09510334673589851,0.0,0.0,-0.019587544682888418,0.9998081456426007
0,1651608966,889658563,0.7765333333333333,0.0,0.0,0.7765333333333333,0.0,0.0,3.3575090520474316,-0.09655196842443711,0.0,0.0,0.001774725276044859,0.9999984251738573
0,1651608966,949782961,0.7613333333333333,0.0,0.0,0.7613333333333333,0.0,0.0,3.40352669620242,-0.09541842638222449,0.0,0.0,0.03384427191571061,0.9994271185326599
0,1651608967,12480609,0.7484,0.0,0.0,0.7484,0.0,0.0,3.4505027919576023,-0.09120717730085262,0.0,0.0,0.06397394341855674,0.9979515692474656
0,1651608967,75561558,0.7385333333333334,0.0,0.0,0.7385333333333334,0.0,0.0,3.4968569149686077,-0.08488547714827262,0.0,0.0,0.07551042632826331,0.9971450122804225
0,1651608967,135380416,0.7296,0.0,0.0,0.7296,0.0,0.0,3.5400582354780603,-0.07778651995639352,0.0,0.0,0.09752791445864444,0.995232789804148
0,1651608967,214360164,0.7212,0.0,0.0,0.7212,0.0,0.0,3.5957857057203264,-0.06511891579060759,0.0,0.0,0.13666815677338115,0.9906168860483686
0,1651608967,270999012,0.7185333333333334,0.0,0.0,0.7185333333333334,0.0,0.0,3.6347876607984535,-0.05334991269426321,0.0,0.0,0.1631509687261526,0.9866011156509595
0,1651608967,334517247,0.7164,0.0,0.0,0.7164,0.0,0.0,3.6777523825970073,-0.03829251324958213,0.0,0.0,0.17494673685487747,0.9845778990327938
0,1651608967,398084218,0.716,0.0,0.0,0.716,0.0,0.0,3.7203033734879627,-0.0222027860690939,0.0,0.0,0.19631606850108688,0.9805406678196864
0,1651608967,449284884,0.7166666666666667,0.0,0.0,0.7166666666666667,0.0,0.0,3.753935694932423,-0.007537965229102775,0.0,0.0,0.2207880262358774,0.9753218173868897
0,1651608967,532718833,0.7154666666666667,0.0,0.0,0.7154666666666667,0.0,0.0,3.8069208297572428,0.019816900144001497,0.0,0.0,0.26173706872599256,0.9651392163075362
0,1651608967,596816563,0.844,0.0,0.0,0.844,0.0,0.0,3.8506354463249246,0.04683374517911225,0.0,0.0,0.2966512659733558,0.954985877590033
0,1651608967,655270540,0.8706666666666667,0.0,0.0,0.8706666666666667,0.0,0.0,3.8906459060750476,0.0756841222591863,0.0,0.0,0.3297958625958767,0.9440522702767266
0,1651608967,710706077,0.9258666666666666,0.0,0.0,0.9258666666666666,0.0,0.0,3.928364125379855,0.10713875138669306,0.0,0.0,0.3623969967722644,0.9320238284134389
0,1651608967,773697616,1.0021333333333333,0.0,0.0,1.0021333333333333,0.0,0.0,3.9701443862853254,0.14756816647361592,0.0,0.0,0.40042598086917913,0.9163291078236878
0,1651608967,829420037,1.0474666666666668,0.0,0.0,1.0474666666666668,0.0,0.0,4.006405622544258,0.18881947342154007,0.0,0.0,0.4357272494843973,0.9000787543636178
0,1651608967,891116456,1.0269333333333333,0.0,0.0,1.0269333333333333,0.0,0.0,4.0436152548684205,0.23878576572974994,0.0,0.0,0.4749740110635076,0.879999823189893
0,1651608967,975772917,1.1266666666666667,0.0,0.0,1.1266666666666667,0.0,0.0,4.090283207801999,0.3180092997995603,0.0,0.0,0.5312092503613536,0.8472406578596949
0,1651608968,10139316,1.1209333333333333,0.0,0.0,1.1209333333333333,0.0,0.0,4.106863500703784,0.35350104274925087,0.0,0.0,0.5544855889195404,0.8321933259048347
0,1651608968,97586886,1.4186666666666667,0.0,0.0,1.4186666666666667,0.0,0.0,4.14395897098318,0.4586187568855409,0.0,0.0,0.6060483680791703,0.7954277940508331
0,1651608968,155017105,1.4917333333333334,0.0,0.0,1.4917333333333334,0.0,0.0,4.16619582508955,0.5423697645986765,0.0,0.0,0.611188426627376,0.7914851275651063
0,1651608968,214492631,1.4549333333333334,0.0,0.0,1.4549333333333334,0.0,0.0,4.188241293106992,0.6267076699224949,0.0,0.0,0.611188426627376,0.7914851275651063
0,1651608968,254464223,1.428,0.0,0.0,1.428,0.0,0.0,4.2027673432894295,0.6822790301696955,0.0,0.0,0.6112596540663731,0.7914301202953158
0,1651608968,309827727,1.4249333333333334,0.0,0.0,1.4249333333333334,0.0,0.0,4.221807280220111,0.7591733044195915,0.0,0.0,0.6291802078993194,0.7772594586029618
0,1651608968,374685339,1.3834666666666666,0.0,0.0,1.3834666666666666,0.0,0.0,4.237499151360487,0.8486256907650258,0.0,0.0,0.6734007290702181,0.7392776596703695
0,1651608968,409750179,1.3476,0.0,0.0,1.3476,0.0,0.0,4.241138431083838,0.89598601513589,0.0,0.0,0.6978617629681462,0.7162324760767212
0,1651608968,475142198,1.2769333333333333,0.0,0.0,1.2769333333333333,0.0,0.0,4.239930223277791,0.9815857332837142,0.0,0.0,0.7399602073641596,0.6726506459653406
0,1651608968,518113605,1.2301333333333333,0.0,0.0,1.2301333333333333,0.0,0.0,4.233944945902322,1.0345370542474934,0.0,0.0,0.7647895228642153,0.6442802074541216
0,1651608968,570038504,1.1929333333333334,0.0,0.0,1.1929333333333334,0.0,0.0,4.221598136501525,1.0955544406059792,0.0,0.0,0.7924216818140174,0.609973670080147
0,1651608968,616899178,1.1373333333333333,0.0,0.0,1.1373333333333333,0.0,0.0,4.206729204881675,1.1477004759002705,0.0,0.0,0.8152377978958248,0.5791263531233631
0,1651608968,674388214,1.0490666666666666,0.0,0.0,1.0490666666666666,0.0,0.0,4.185018354534734,1.2047634366082096,0.0,0.0,0.8394891780886513,0.5433764071728185
0,1651608968,710651950,1.038,0.0,0.0,1.038,0.0,0.0,4.169076115154373,1.2390617169241693,0.0,0.0,0.8537282672561696,0.5207187779289109
